Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,Region,Route,BioRegion,ZoopAbundance_m3,CopeAbundance_m3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,Biomass_mgCarbon_m3,NoCopepodSpecies_Sample,ShannonCopepodDiversityCPR,CopepodEvenness,PhytoBiomassCarbon_pg_m3,AbundancePhyto_cells_m3,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversitycpr,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversitycpr,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversitycpr,DinoflagellateEvenness,sst_1d,chl_oc3_1d
-35.19824,138.15838,2015-02-07 07:00:19,2015,2,7,07:00:19,Bass Strait,MEAD,,80.0002,9.3336,0.691791805948402,,2.2,7,1.22060726455302,0.627268049938271,658352.761338756,3333.3,,3141.62141621416,,,,,,,,,,,
-37.81816,134.64431,2016-12-02 09:41:43,2016,12,2,09:41:43,GAB,ADAB,South-east,18,16.6666,1.4051993507974,0.947365512450066,11.9333,6,1.33729523789582,0.746358683106037,183256773.942168,23333.2,0.428569591826239,102178.993033294,1,0,,,,,1,0,,,
-37.721,133.81242,2016-12-02 11:53:27,2016,12,2,11:53:27,GAB,ADAB,South-east,27.3334,25.3334,1.59131604916829,,3.8667,4,0.66317945321055,0.478382854183157,223607612.476575,49999.9,0.8000016000032,110316.868405959,5,1.56070809851425,0.969722464257009,2,0.636511857779211,0.918292500685089,3,1.09861228866811,1,,
-22.50536,151.01609,2015-04-15 00:23:20,2015,4,15,00:23:20,GBR,GLTO,,75.3336,34.6669,1.30967523577002,0.948715581863147,5.6667,13,1.86095150106936,0.72553147907415,17664747.9769295,31333.4,,12687.8919317902,2,0.693147180559945,1,2,0.693147180559945,1,,,,,
-21.12066,150.05927,2015-04-15 09:31:26,2015,4,15,09:31:26,GBR,GLTO,,50.0003,47.3336,0.899359085347431,0.974998968759023,15.8667,10,1.97007167212895,0.855591256159517,89374432.6142702,32000,0.787877272727273,81056.7960938021,1,0,,,,,1,0,,,
-37.56434,132.56883,2016-12-02 15:11:03,2016,12,2,15:11:03,GAB,ADAB,South-east,106.0002,30.6668,1.46000399998667,0.928568367368804,3.7333,12,2.11057267609565,0.849356927060304,304334780.343975,98000.1,0.748298216022229,38330.7894268589,7,1.71928716310302,0.883538823176234,2,0.636511857779211,0.918292500685089,5,1.30706844928034,0.812127289398534,,
-37.27444,130.50843,2016-12-02 20:40:24,2016,12,2,20:40:24,GAB,ADAB,,52,31.3334,1.19191433103334,,11.6,3,1.01140426470735,0.920619835714305,285312583.392879,121333.3,0.851647486716343,38751.1944325626,6,1.5236747748022,0.850379083225186,1,0,,5,1.29217980442325,0.802876454220572,,
-39.72989,149.42473,2015-06-23 13:10:32,2015,6,23,13:10:32,SEAC,SYHO,South-east,453.3328,264.4441,1.1698685372084,0.904761598638854,4.9333,26,2.84146383080705,0.872123891249878,170586211.730428,51333.2,0.6730772559178,43384.1785902907,6,1.44191773150356,0.804749608564806,,,,4,1.14372180115886,0.825020885344238,,
-40.68706,149.04393,2015-06-23 19:49:27,2015,6,23,19:49:27,SEAC,SYHO,South-east,79.3334,42.0002,0.933151245357882,,2.4667,11,2.26238625418332,0.943488349907413,16095922.6435847,8000.1,0.833327083411457,24390.6508113093,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-42.62069,148.43006,2015-06-24 09:07:16,2015,6,24,09:07:16,SEAC,SYHO,South-east,60.667,22.0001,0.995305271339676,0.941173875447791,6.2,9,1.90615474653985,0.867528411160754,3920408.06003239,16666.6,,3900.82318662608,1,0,,,,,,,,,
-22.7869,151.19272,2015-08-16 07:18:31,2015,8,16,07:18:31,GBR,GLTO,,100.0005,29.3337,2.14394237276311,,4.8,10,2.03300019997991,0.882920768559483,177570288.90138,15333.3,0.888883333333333,553391.479995971,4,1.14372180115886,0.825020885344238,2,0.693147180559945,1,2,0.693147180559945,1,,
-21.36532,150.28182,2015-08-16 16:18:32,2015,8,16,16:18:32,GBR,GLTO,,76.667,31.3336,1.2947802847981,0.848483195607313,1.8667,7,0.954707890556768,0.490622802404445,113160953.491139,10000.1,0.599988000239995,663737.21497785,4,1.38629436111989,1,,,,4,1.38629436111989,1,,
-46.8171,142.6063,2014-12-06 12:55:00,2014,12,6,12:55:00,SO,HOAN,,167.3333,116.6667,1.0337144403673,,3.3333,5,0.792972964263451,0.492701804858173,9418282.82461582,9999.9,0.666666666666667,9078.58775476643,2,0.693147180559945,1,1,0,,1,0,,,
-23.48088,153.70561,2014-05-02 17:24:39,2014,5,2,17:24:39,GBR,BRER,Coral Sea,93.3339,50.0005,1.36434246657533,0.871425755134227,3.5333,30,2.63227460210863,0.773925858081853,175292106.226427,25333.3,0.370372222222222,178121.463471334,2,0.450574620598912,0.650041770688476,,,,2,0.450574620598912,0.650041770688476,,
-22.51353,153.41738,2014-05-02 22:25:33,2014,5,2,22:25:33,GBR,BRER,Coral Sea,120.0006,74.0006,1.10079681498304,0.69512065735944,4.2,27,2.77000299764136,0.840455128775697,221939795.961578,67333.1,0.461536331349477,114964.211002959,3,1.05491850441824,0.960228203615997,1,0,,2,0.693147180559945,1,,
-38.11061,149.46029,2017-08-02 06:22:02,2017,8,2,06:22:02,SEAC,PKME,South-east,244.667,111.3335,1.08548458137765,0.897959391919608,5.1333,22,2.00457417463478,0.648510722477099,,41333.4,0.576922522189883,16143957.0562367,5,1.2253107738557,0.761328389488817,,,,4,0.878871930586723,0.633972087916988,,
-38.77731,147.99712,2017-08-02 10:45:04,2017,8,2,10:45:04,SEAC,PKME,South-east,105.3339,25.3337,0.94689177848948,0.700004499932501,6.6,11,1.89231562910197,0.789156912133873,19418329640.0569,185333.2,0.861940620127097,3569326.87385731,9,1.88081670845794,0.855996573066793,1,0,,6,1.44191773150356,0.804749608564806,,
-39.08613,146.77811,2017-08-02 14:02:21,2017,8,2,14:02:21,SEAC,PKME,South-east,52.6669,24.0001,1.02917123261986,0.91666302085612,2.5333,9,2.01269264380928,0.916015897769243,,,,,,,,,,,,,,,
-29.57639,153.67924,2018-04-02 07:59:07,2018,4,2,07:59:07,NEAC,BRPK,Temperate East,50.6674,8.667,1.70415359424022,0.899998500052498,1.9333,9,1.74806734854609,0.795579735716109,146348949.117756,36666.8,0.688885407430617,58422.9264684644,7,1.41773092329647,0.728569571408391,2,0.233799592349249,0.337301512444123,4,0.793748448126943,0.572568474913025,,
-44.54412,145.50898,2018-03-12 19:25:18,2018,3,12,19:25:18,SO,HOSO,South-east,29.3332,17.9999,1.53611600620003,,1.5333,7,1.23411134327386,0.634207773608141,,,,,,,,,,,,,,,
-35.99228,120.16865,2017-03-08 22:10:17,2017,3,8,22:10:17,GAB,ABFR,South-west,407.9995,270.6663,1.7098275777569,0.989130696184086,19.2,26,1.75926485557506,0.53996707434685,66136677.0296321,86000.1,0.937983793042101,10943.6319356993,4,1.38629436111989,1,1,0,,3,1.09861228866811,1,,
-35.70021,118.15027,2017-03-09 03:32:31,2017,3,9,03:32:31,GAB,ABFR,South-west,22.0002,17.3335,1.01750070672397,,2,3,1.09861228866811,1,22477784.2083658,9333.4,0.38461005919208,21749.7454125328,3,1.09861228866811,1,,,,3,1.09861228866811,1,,
-46.81567,142.20966,2018-03-13 17:56:07,2018,3,13,17:56:07,SO,HOSO,,54.6668,37.3334,1.53624764955777,,6.4667,8,0.853625204413055,0.410506949728181,41500797.8815675,6666.6,,254408.502285023,,,,,,,,,,,
-38.69473,141.17492,2017-03-06 16:46:09,2017,3,6,16:46:09,Bass Strait,MEAD,South-east,34.0003,16.0003,1.17869649006104,,3.2,10,1.86079575946425,0.808133330284295,8456559.19217195,666.7,,143092.269886506,1,0,,,,,1,0,,,
-38.4879,139.4948,2017-03-06 20:50:24,2017,3,6,20:50:24,Bass Strait,MEAD,South-east,16.6669,11.3335,1.01441227334892,,3.4,4,1.38629436111989,1,8456559.19217195,666.7,,143092.269886506,1,0,,,,,1,0,,,
-38.25722,137.82485,2017-03-07 00:54:39,2017,3,7,00:54:39,Bass Strait,MEAD,South-east,14.6669,9.3336,1.01346386828047,0.899997000059999,3.3333,4,1.27703425946614,0.921185496588554,202951727.445261,15333.5,,158127.767941218,3,0.566100129795953,0.51528654433882,,,,3,0.566100129795953,0.51528654433882,,
-28.93409,153.81046,2017-07-31 04:09:02,2017,7,31,04:09:02,NEAC,BRPK,Temperate East,25.3334,14.6667,0.951366019622683,,3.4667,1,0,,,170666.7,0.912863088617616,72947.2623907257,5,1.46813887867299,0.912205974104705,2,0.562333084706242,0.811275152633489,1,0,,,
-29.92169,153.61395,2017-07-31 07:32:22,2017,7,31,07:32:22,NEAC,BRPK,Temperate East,238.6671,100.0005,1.45245253605331,0.807691420131998,5.5333,23,2.74227969181019,0.874592489400451,,126666.4,0.970588468858612,43975.6749799256,7,1.84621795598329,0.948768347233083,4,1.27703231369928,0.921184093014455,1,0,,,
-31.54182,153.15246,2017-07-31 13:11:16,2017,7,31,13:11:16,NEAC,BRPK,Temperate East,411.9994,288.6657,1.24397319319613,0.821783259001172,12,45,3.21670357098231,0.845019378425744,,41999.8,0.833330729158529,88042.7630806139,6,1.5489000758786,0.864457591813879,1,0,,3,0.796331347068718,0.724852029494537,,
-48.7997,143.7157,2016-12-09 20:48:00,2016,12,9,20:48:00,SO,HOAN,,47.3335,24.0001,0.729718000805712,,5.8667,1,0,,10176967.8795315,26666.7,,7556.26353644141,1,0,,1,0,,,,,,
-45.3858,144.3443,2017-01-20 10:51:00,2017,1,20,10:51:00,SO,ANHO,South-east,66.6666,1.3333,1,,1.8667,,,,4133425.3507477,16666.7,,4946.91224159218,1,0,,1,0,,,,,,
-44.5306,145.7904,2017-01-20 16:38:00,2017,1,20,16:38:00,SO,ANHO,South-east,324.0001,244.6667,1.1152039447951,,8.5333,12,1.26560587265231,0.509317270634807,306382981.698044,290666.7,0.997706307602488,31245.11724043,3,0.261952572493891,0.23843950699975,2,0.206190609447386,0.297470169727617,1,0,,,
-29.63609,153.65979,2017-06-27 01:30:49,2017,6,27,01:30:49,NEAC,BRPK,Temperate East,52.6669,5.3335,0.931260710602794,,1.4,3,1.09861228866811,1,51659770.7595533,26000.1,0.897431163726293,31400.330455994,4,1.38629436111989,1,,,,4,1.38629436111989,1,,
-33.32702,152.05195,2017-06-27 15:36:01,2017,6,27,15:36:01,NEAC,BRPK,Temperate East,82.0005,59.3339,1.12571048029463,0.945452760361412,2.8,15,2.08410988962951,0.76959795235009,105966361.519887,36666.8,0.925922427993256,77810.5943724599,6,1.17301649760495,0.654672972433246,1,0,,4,1.38629436111989,1,,
-33.84864,151.55347,2017-06-27 17:56:53,2017,6,27,17:56:53,NEAC,BRPK,Temperate East,226.6678,124.6676,1.37563631880995,0.801324161223831,5.8667,51,2.90595428851519,0.73908523926624,187718595.466396,27333.5,0.609753599063421,88578.8886592155,8,1.76671265898434,0.849609197264156,,,,8,1.76671265898434,0.849609197264156,,
-38.46508,139.21763,2017-07-01 12:18:40,2017,7,1,12:18:40,GAB,MEAB,South-east,47.3336,14.6669,0.962499710231883,0.800011999580015,1.3333,3,1.09861228866811,1,30590741.5093566,4000,,77955.0651944445,2,0.450574620598912,0.650041770688476,,,,2,0.450574620598912,0.650041770688476,,
-38.41309,138.79855,2017-07-01 13:24:36,2017,7,1,13:24:36,GAB,MEAB,South-east,21.3334,11.3334,1.24588750948524,0.714294897893586,1.2,5,1.55958115625988,0.969022255665134,16322129.9582722,2666.8,,64548.8098303418,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-38.30465,137.96224,2017-07-01 15:36:27,2017,7,1,15:36:27,GAB,MEAB,South-east,22.0002,20.6668,1.17177722240502,,7.0667,5,1.49856907967701,0.93111332105417,128512887.430914,6000.1,,290489.559121515,3,0.796331347068718,0.724852029494537,,,,3,0.796331347068718,0.724852029494537,,
-37.94397,135.46917,2017-07-01 22:12:01,2017,7,1,22:12:01,GAB,MEAB,South-east,32.0001,6.0001,1.91835186080232,,10.3333,6,1.66746193342929,0.930628224416578,5242397.20685665,4000,,14229.8755381944,2,0.450574620598912,0.650041770688476,,,,1,0,,,
-10.71992,139.08965,2017-10-02 04:51:02,2017,10,2,04:51:02,North,TINT,,96.0003,12.6668,1.29683775697098,0.400005999940001,2.6,5,1.49417513828931,0.928383211769586,141507102.876785,76666.5,0.869566238187474,45863.5906501246,7,1.40161447374749,0.720287354700288,5,1.1285949731341,0.701235483776583,2,0.693147180559945,1,,
-35.22529,151.02407,2017-03-30 11:32:53,2017,3,30,11:32:53,SEAC,PKME,Temperate East,54.0007,26.0006,1.36882122373578,0.666664814866254,1.6,16,2.11055653858561,0.76122236293331,12883443.7303524,1333.4,,104007.60853624,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-35.54633,150.91248,2017-03-30 12:53:18,2017,3,30,12:53:18,SEAC,PKME,Temperate East,172.0001,114.6667,1.05665624806504,0.952940615917285,4.0667,11,0.804213737049523,0.335383177977993,25484276.8496031,4000.2,,63967.4280035998,5,1.6094379124341,1,,,,5,1.6094379124341,1,,
-35.86727,150.79998,2017-03-30 14:13:43,2017,3,30,14:13:43,SEAC,PKME,Temperate East,77.3336,60.0002,1.07700271832427,,2.8667,12,1.70952090012795,0.687961819520987,20442590.2681382,2000.1,,111128.189840508,3,1.09861228866811,1,,,,3,1.09861228866811,1,,
-36.1881,150.68658,2017-03-30 15:34:09,2017,3,30,15:34:09,SEAC,PKME,Temperate East,118.6672,87.3337,1.15645325344054,0.958333007814026,4.8667,14,1.26207988429437,0.47823132530371,19012302.4183705,8000,0.833325,27911.7317895399,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-37.55041,150.19397,2017-03-30 21:15:55,2017,3,30,21:15:55,SEAC,PKME,South-east,,,,,,,,,6480231088.491,329999.8,0.948979769887638,664612.845423888,5,1.56070809851425,0.969722464257009,1,0,,4,1.33217654484329,0.960962247417005,,
-30.077,153.58481,2017-11-30 05:20:09,2017,11,30,05:20:09,NEAC,BRPK,Temperate East,14.6668,4.6668,0.857867810919688,,1.2667,1,0,,16797979.2230475,2000.1,,78806.3354887811,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-30.72964,153.42343,2017-11-30 07:31:34,2017,11,30,07:31:34,NEAC,BRPK,Temperate East,55.3335,8.0001,0.940011624854689,0.909087190116453,1.4667,4,0.566085738959629,0.40834454415751,,10000.1,,94588.990175844,5,1.30311624644453,0.809671647708182,,,,5,1.30311624644453,0.809671647708182,,
-35.08173,151.03377,2017-12-01 23:46:52,2017,12,1,23:46:52,SEAC,PKME,Temperate East,20.6667,11.3333,1.78267075,,1.3333,6,1.46813993901621,0.819384501229246,,28000,0.945943316292816,69490.9700363456,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-35.41293,150.99418,2017-12-02 01:05:54,2017,12,2,01:05:54,SEAC,PKME,Temperate East,36.0002,22.6667,1.00386970343596,,3.2,6,1.18030455699462,0.65874051582556,,98666.5,0.774646786349976,74727.3788038107,6,1.5236747748022,0.850379083225186,,,,6,1.5236747748022,0.850379083225186,,
-38.7974,147.86257,2017-12-02 19:32:21,2017,12,2,19:32:21,SEAC,PKME,South-east,94.667,62.667,1.01892050897438,,9.6,11,1.77797763375562,0.741474264503927,655898329.377579,280666.7,0.902612600639834,54801.1097496307,5,0.999455443124668,0.620996582349113,2,0.244928267419511,0.353356796779654,3,0.75849275382915,0.690409857647506,,
-10.91243,136.3939,2017-10-02 18:15:30,2017,10,2,18:15:30,North,TINT,North,107.3338,36.6669,1.22752108877173,0.829271148119151,4.4,12,1.95045431174248,0.784920557039388,40586672.2618015,30666.6,0.769230325442934,38888.1094795858,1,0,,,,,1,0,,,
-10.99459,136.06539,2017-10-02 19:56:03,2017,10,2,19:56:03,North,TINT,North,89.3334,16.6667,0.917808054383891,0.583330208372395,1.7333,2,0.693147180559945,1,61468150.2151831,47333.3,0.853658358119949,18099.6131521924,3,0.934777878429659,0.850871493129689,1,0,,2,0.450574620598912,0.650041770688476,,
-11.15905,135.40814,2017-10-02 23:17:10,2017,10,2,23:17:10,North,TINT,North,86.0004,7.3337,1.4125,,1.8,3,1.09861228866811,1,16837156.0225939,11333.3,0.833325,21971.8090575266,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-33.03913,152.38359,2018-04-02 21:52:38,2018,4,2,21:52:38,NEAC,BRPK,Temperate East,313.3331,173.3333,1.07897538759358,0.927535869565217,8.8667,,,,,111999.9,0.57142704081086,12433.8190813052,5,1.41313109240247,0.878027714822042,1,0,,4,1.14372180115886,0.825020885344238,,
-38.33546,137.99067,2018-04-07 09:56:40,2018,4,7,09:56:40,GAB,MEAB,South-east,143.3338,51.3337,1.12493109432421,0.854163867213745,3.6667,,,,,26000.1,0.384613905331133,188620.377567019,7,1.54805634096138,0.795543587515034,,,,7,1.54805634096138,0.795543587515034,,
-38.01119,135.4878,2018-04-07 16:40:10,2018,4,7,16:40:10,GAB,MEAB,South-east,98.6673,35.3339,1.22816921866582,0.838710613919641,2.2667,20,2.7097674512938,0.904542597219163,,16000.3,,139866.30389852,10,1.78451444356143,0.775004775715379,,,,10,1.78451444356143,0.775004775715379,,
-37.70076,133.42014,2018-04-07 22:16:25,2018,4,7,22:16:25,GAB,MEAB,South-east,114.6668,69.3333,2.08815830692543,0.976189285714286,7.4,16,2.1482281498569,0.774809524624156,,15333.4,,101829.937001682,6,1.43462403519505,0.800678919148187,,,,6,1.43462403519505,0.800678919148187,,
-38.73312,141.26831,2017-12-05 08:51:53,2017,12,5,08:51:53,GAB,MEAB,South-east,203.3338,87.3338,1.28215194116337,0.953486343982684,8.3333,25,2.61134325376924,0.811259394846697,162745834.7366,35333.4,0.520832747397664,99817.4942169921,6,1.40010969613099,0.781416099748144,1,0,,5,1.16410419051645,0.72329860103511,,
-44.7132,147.4873,2017-12-13 08:00:00,2017,12,13,08:00:00,SO,HOAN,South-east,12.0001,,,,5.6,,,,18518624.4717206,16666.6,,29584.4713678855,,,,,,,,,,,
-37.46362,131.41687,2018-03-12 19:32:26,2018,3,12,19:32:26,GAB,MEAB,,120.6671,109.3335,1.19333367746882,0.912088509841478,4.3333,16,2.17854782288533,0.78574503510403,77237542.0939847,8000.2,,108352.824672717,6,1.49789027741288,0.835988481231923,,,,6,1.49789027741288,0.835988481231923,,
-28.47526,153.90451,2017-03-02 02:47:39,2017,3,2,02:47:39,NEAC,BRPK,Temperate East,40.6668,4.0001,1.47501187470313,0.666666666666667,0.6667,2,0.693147180559945,1,48578406.0371139,6000.1,,94650.0786128564,4,1.0735654784244,0.774413795896234,,,,4,1.0735654784244,0.774413795896234,,
-30.77637,153.42386,2017-03-02 10:01:31,2017,3,2,10:01:31,NEAC,BRPK,Temperate East,39.3337,6.6669,1.21450374236902,0.333341666458339,1.6,4,1.33217904021012,0.960964047443681,35026761.1088893,4666.7,,76116.6290211022,3,0.796331347068718,0.724852029494537,,,,3,0.796331347068718,0.724852029494537,,
-31.73442,153.08574,2017-03-02 13:07:28,2017,3,2,13:07:28,NEAC,BRPK,Temperate East,12.6666,2,1.3300165,,1.2667,1,0,,5444697.36105537,17333.3,0.909085950390684,3439.75993527552,1,0,,,,,1,0,,,
-32.0519,152.96396,2017-03-02 14:09:26,2017,3,2,14:09:26,NEAC,BRPK,Temperate East,26.6668,14.6668,1.22455215179862,0.923074260395994,2.6667,8,1.62602069242075,0.781950663112754,58640243.3110257,18666.6,0.38461005919208,31701.5145609151,4,1.0735654784244,0.774413795896234,,,,4,1.0735654784244,0.774413795896234,,
-37.12594,150.38682,2018-04-04 16:24:26,2018,4,4,16:24:26,SEAC,PKME,South-east,151.3337,130.0002,1.07950595672259,0.977098135308902,2.9333,,,,1290877.67302262,9999.9,,2417.91401608461,,,,,,,,,,,
-45.713,147.4993,2017-12-13 12:04:00,2017,12,13,12:04:00,SO,HOAN,South-east,60.0003,30.0001,1.03066869777101,,6,9,1.95618746766045,0.89029928385018,193381215.909901,46666.5,0.500001071432398,63498.7170589895,2,0.562333084706242,0.811275152633489,,,,2,0.562333084706242,0.811275152633489,,
-46.6059,143.0673,2018-01-10 07:24:00,2018,1,10,07:24:00,SO,ANHO,,55.3334,27.3333,0.747561545806763,,4.6667,,,,52710302.9357714,66666.6,,28457.6076789618,1,0,,1,0,,,,,,
-45.9114,144.1038,2018-01-10 12:02:00,2018,1,10,12:02:00,SO,ANHO,South-east,434.6666,301.3333,1.2701548600835,,8.8,,,,224854674.175159,20000,0.5,144316.790625,1,0,,,,,1,0,,,
-43.7017,145.2825,2017-10-31 07:24:00,2017,10,31,07:24:00,SO,HOAN,South-east,102.6668,82.6667,1.46983512195122,,10.5333,5,0.608939632071844,0.378355466444113,48756999.569078,60000,,19463.0227138889,1,0,,1,0,,,,,,
-36.81313,150.40534,2017-03-04 03:43:53,2017,3,4,03:43:53,SEAC,PKME,South-east,155.334,73.3338,1.1680556523913,0.891085903365026,2.0667,22,1.31925806740619,0.426800371496955,22077091.8753742,4000.2,,55842.7661996067,5,1.6094379124341,1,,,,5,1.6094379124341,1,,
-37.91501,149.61942,2017-03-04 08:04:19,2017,3,4,08:04:19,SEAC,PKME,South-east,516.6673,146.0006,1.18424172142353,0.94240732436531,11.6,36,1.99177458094815,0.555815279660909,1564075248.7361,248000,0.882352521008403,192274.541346953,6,1.42433282905878,0.794935287643507,1,0,,5,1.21466844315897,0.754715937641805,,
-38.11244,149.27938,2017-03-04 09:09:25,2017,3,4,09:09:25,SEAC,PKME,South-east,329.3336,183.3337,1.16343267724598,0.971886797794944,5.8,31,1.84672627946031,0.537779021729693,6774185050.31238,50666.6,0.378786363636364,4450268.65978086,11,1.79898823816905,0.750236367107729,1,0,,10,1.66343504353897,0.72242066041347,,
-39.04723,145.82722,2017-03-04 18:55:23,2017,3,4,18:55:23,SEAC,PKME,South-east,6349.3335,66.6668,1.14360024029952,,18.4,7,1.58136326384743,0.812659959975615,25584407590.1681,26666.6,0.250001875004687,32757185.0226501,2,0.5004007599738,0.72192569487127,,,,2,0.5004007599738,0.72192569487127,,
-38.03185,149.42685,2017-06-29 02:24:59,2017,6,29,02:24:59,SEAC,PKME,South-east,64.6668,27.3334,1.05256822837649,0.821426275526603,2.0667,14,1.95950692049984,0.742502596859276,60596081.4815021,101333.3,0.984847727272727,13486.1062454297,5,1.2253107738557,0.761328389488817,1,0,,2,0.693147180559945,1,,
-38.62463,148.40273,2017-06-29 06:15:23,2017,6,29,06:15:23,SEAC,PKME,South-east,38.0005,26.0004,1.20777413090074,0.941174394494199,13.3333,18,2.10539234550878,0.728415761660102,19926084.8072552,58000,0.977010344827586,4559.41464559387,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-31.49842,153.32953,2017-03-29 07:10:31,2017,3,29,07:10:31,NEAC,BRPK,Temperate East,29.3334,22.6667,0.964267493724274,,6.0667,7,0.806504609875222,0.414461382128439,80539801.4833419,26666.4,0.714285714285714,77884.4963532969,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-45.4872,142.8548,2018-01-16 23:18:00,2018,1,16,23:18:00,SO,HOAN,South-east,158.0001,94,0.777944446808511,,5.5333,3,0.415217758178544,0.377947491086167,658354012.023916,89999.9,0.518518353909282,103538.373761773,7,1.61511773725753,0.830006327908629,3,1.03971817150337,0.946392264339095,4,1.03356071246359,0.745556457164444,,
-46.2847,141.9837,2018-01-17 04:31:00,2018,1,17,04:31:00,SO,HOAN,,58,22.6666,0.887058954585161,,3.4667,,,,1896015.59741814,23333.3,,1180.18400740573,1,0,,1,0,,,,,,
-37.87859,135.38437,2017-03-07 06:57:51,2017,3,7,06:57:51,GAB,ADAB,South-east,8.6668,4.6667,1.8457091735059,,8.4,3,1.03972077083992,0.946394630357186,,,,,,,,,,,,,,,
-45.5087,144.2737,2018-12-06 23:59:00,2018,12,6,23:59:00,SO,HOAN,South-east,254.6669,246.0001,1.09833359214082,,10.2667,4,0.638494168956118,0.460576185594756,17202647.4457652,26666.6,,13292.4768574942,2,0.5004007599738,0.72192569487127,1,0,,,,,,
-45.7316,143.9202,2018-12-07 01:42:00,2018,12,7,01:42:00,SO,HOAN,South-east,25.3333,17.9999,0.900742670792616,,3.0667,1,0,,21111386.2374374,30000,,15378.8829918981,1,0,,1,0,,,,,,
-46.6195,142.4843,2018-12-07 08:34:00,2018,12,7,08:34:00,SO,HOAN,,27.3334,4,1.26668,,2.6,,,,1096131.58753157,3333.3,,5890.54015540155,,,,,,,,,,,
-28.21616,110.00004,2019-05-24 19:03:03,2019,5,24,19:03:03,WA,IIOE,South-west,73.3336,38.6668,1.18653877773547,0.937502050765228,1.8667,,,,131596925.567245,26000,0.882347231842306,214553.219463675,6,1.48947852762866,0.831293794289462,2,0.693147180559945,1,4,1.38629436111989,1,,
-21.05512,110.00003,2019-05-29 16:48:49,2019,5,29,16:48:49,WA,IIOE,,58.667,25.3335,1.2697362780508,0.823523183482596,1.9333,,,,22973409.1506278,28666.8,0.833326388946759,10218.948081443,5,1.1332580610599,0.704132823207806,1,0,,3,1.09861228866811,1,,
-28.3834,153.85,2019-04-21 06:33:13,2019,4,21,06:33:13,NEAC,BRPK,Temperate East,44.6672,19.3337,1.43123849574115,0.86363171494999,3.2667,,,,,24666.6,0.624999414061584,16985.6340337761,5,1.41313109240247,0.878027714822042,1,0,,4,1.14372180115886,0.825020885344238,,
-37.96259,135.23343,2019-08-26 09:20:45,2019,8,26,09:20:45,Bass Strait,ADME,South-east,128.6669,20.6668,0.967098292914239,,2.6667,,,,157601218.042462,193333.2,0.982143019770553,21789.1534285828,3,0.955699466724624,0.869915143479102,1,0,,1,0,,,
-39.09562,145.75664,2019-08-08 05:20:36,2019,8,8,05:20:36,SEAC,MEPK,South-east,124.667,21.3336,1.03886969018092,,1.3333,8,1.497866136777,0.720321349147894,17553790.2032941,10000,,16231.5483333333,,,,,,,,,,,
-39.273,146.54749,2019-08-08 08:55:00,2019,8,8,08:55:00,SEAC,MEPK,,48.6667,8.0001,0.978333645829427,0.799994000119998,0.6667,,,,,,,,,,,,,,,,,,
-38.26741,149.20838,2019-08-08 21:25:25,2019,8,8,21:25:25,SEAC,MEPK,South-east,157.334,127.3337,1.52426294930803,0.969135270920544,5.8,,,,1285179636.27878,107333.3,0.993589423076923,407755.824791405,1,0,,,,,1,0,,,
-44.23718,146.20328,2019-03-14 15:06:35,2019,3,14,15:06:35,SO,HOSO,South-east,72.6669,34.6669,1.20846447187375,0.882358650384697,11.2,8,1.89892678933633,0.913190753995574,6385532311.76545,23333.3,0.857144081634402,9352826.73822629,1,0,,,,,1,0,,,
-36.0287,150.74588,2019-08-09 11:43:02,2019,8,9,11:43:02,SEAC,MEPK,Temperate East,171.334,73.3339,1.22238315100156,0.852458492347641,4.2667,,,,55903238.3950884,86666.5,,19881.648760863,3,1.09861228866811,1,3,1.09861228866811,1,,,,,
-45.30518,144.42808,2019-03-15 04:52:25,2019,3,15,04:52:25,SO,HOSO,South-east,52,6.6666,1.6590032400324,,13.7333,,,,,,,,,,,,,,,,,,
-38.23358,150.23388,2018-05-18 04:45:10,2018,5,18,04:45:10,SEAC,EDMI,South-east,,,,,,,,,37185130.4466317,39999.9,0.833334583336458,20048.93023552,3,0.950267902541195,0.864971120697404,1,0,,2,0.693147180559945,1,,
-39.02894,149.15305,2018-05-18 13:55:32,2018,5,18,13:55:32,SEAC,EDMI,South-east,,,,,,,,,80917730.8077254,23333.2,0.666668333341667,44071.9141014139,1,0,,,,,1,0,,,
