NRScode,Station,Latitude,Longitude,SampleDateLocal,StationDepth_m,Year,Month,Day,Time_24hr,ZoopAbundance_m3,CopeAbundance_m3,Biomass_mgm3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,NoCopepodSpecies_Sample,ShannonCopepodDiversity,CopepodEvenness,PhytoBiomassCarbon_pg_L,AbundancePhyto_cells_L,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversity,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversity,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversity,DinoflagellateEvenness,CTD_SST_C,CTDChlF_mgm3,Silicate_umol_L,Phosphate_umol_L,Ammonium_umol_L,Nitrate_umol_L,Nitrite_umol_L,Oxygen_umol_L,TCO2_umol_kg,TAlkalinity_umol_kg,Salinity_umol_L,Chla_mgm3
ROT20131218,Rottnest Island,-32,115.41667,2013-12-18 10:43:00,50,2013,12,18,10:43:00,10718.9737,5406.6381,24.18841,0.730192889547489,0.981900424350234,28,2.58054963690442,0.774427148461165,16606887.0708171,96307.23,0.819027927296754,4454.67278757652,12,1.28737291533677,0.518076973010878,12,1.28737291533677,0.518076973010878,,,,21.9518777777778,0.202322222222222,1.06666666666667,0.0916666666666667,0.0266666666666667,0.0166666666666667,,,2028.975,2330.275,35.4536666666667,
DAR20140906_00:30,Darwin,-12.4,130.76805,2014-09-06 10:00:00,25,2014,9,6,10:00:00,8772.0336,4204.2891,43.22345,0.572342240013971,0.977099210243368,19,1.96647615205912,0.667861064866023,,,,,,,,,,,,,,,,4.6,0.236666666666667,0.226666666666667,0.166666666666667,,,2010.57333333333,2291.84666666667,34.4653333333333,
PHB20140716,Port Hacking,-34.11923,151.22667,2014-07-16 10:00:00,100,2014,7,16,10:00:00,2772.4725,2341.0421,5.15595,0.520934599463113,0.987341829544656,24,2.36306738908334,0.743558012302334,4388318.95823555,123046.09,0.0195311738586348,380.312846068715,9,1.80149743267648,0.819896814944837,3,0.950270539233235,0.864973520717927,3,1.09861228866811,1,17.866855,2.260225,0.83,0.218,0.204,2.23,,,2061.38166666667,2335.665,35.6496,
YON20140501,Yongala,-19.30847,147.61842,2014-05-01 11:25:00,28.9,2014,5,1,11:25:00,12744.345,10445.7388,18.40245,0.617102384715105,0.964788771044523,27,1.99254604884585,0.604564524839937,18449466.3601709,100181.96,0.340784212562879,8134.84604815268,9,1.55448729533199,0.707477656752118,6,1.35125672413102,0.75415073693635,3,1.09861228866811,1,26.54847,0.15532,1.075,0.05,0.1775,0.1,,,1971.3425,2296.365,35.184,
YON20140527,Yongala,-19.30847,147.61842,2014-05-27 12:12:00,28.9,2014,5,27,12:12:00,4325.1884,2992.2687,17.02873,0.573235917616525,0.962343151838827,22,2.20798578577513,0.714317522030868,22613382.8809057,170850.18,0.344698330578908,5606.56862444398,8,1.67910873466714,0.807480614872542,6,1.52478271998501,0.850997439205348,2,0.693147180559945,1,24.98187,0.616666666666667,0.15,0.0475,0.205,0.125,,,1977.5725,2300.49,35.29625,
YON20140624,Yongala,-19.30847,147.61842,2014-06-24 10:53:00,28.9,2014,6,24,10:53:00,2733.4578,2178.5278,1.27851,0.602039778727945,0.960176751333446,26,2.57662601072347,0.790837834500802,13827273.9654578,28975,0.283783783783784,13255.855641227,20,2.62114674907217,0.874960280066204,15,2.35175032723852,0.868429368953842,3,0.950270539233235,0.864973520717927,23.58657,0.05468,0.325,0.0525,0.1825,0.1,,,1989.8525,2310.9025,35.31025,
NSI20140404,North Stradbroke,-27.345,153.562,2014-04-04 10:45:00,60,2014,4,4,10:45:00,2006.0556,1494.8971,14.57605,0.705210920963152,0.878641139537058,46,3.20651190922074,0.837506461733696,15446095.3942503,1180187.07,0.495387125610783,276.027540166091,12,1.94820135740739,0.784013901517629,11,1.91784902852603,0.799805166756877,1,0,,25.77353,0.16035,1,0.162857142857143,0.442857142857143,1.81428571428571,,,2016.578,2318.288,35.3898333333333,
ROT20131001,Rottnest Island,-32,115.41667,2013-10-01 11:55:00,50,2013,10,1,11:55:00,4502.9123,3324.1394,96.76937,0.706318973502653,0.905472607838697,33,2.8935104974379,0.827543040182736,3269477.22593815,35076.78,0.461069541101983,2601.41855472923,9,1.82153089270788,0.829014435527655,6,1.41057618450763,0.78725755813382,3,1.09337471755665,0.995232557322099,18.6848125,0.4993625,1.75,0.1,0.0933333333333333,0.216666666666667,,,2030.2775,2317.5875,35.2525,
NSI20140901,North Stradbroke,-27.345,153.562,2014-09-01 10:10:00,60,2014,9,1,10:10:00,2507.5714,1913.4698,9.233,0.698632099500249,0.966887398460392,36,2.76672648142078,0.77206972502084,3424653.67296889,67687.73,0.474998228977969,2811.03085724012,4,0.918010054056065,0.662204276236447,4,0.918010054056065,0.662204276236447,,,,22.07887,0.22596,0.185714285714286,0.168571428571429,0.148571428571429,0.771428571428571,,,2024.82,2327.678,35.5314285714286,
NSI20140507,North Stradbroke,-27.345,153.562,2014-05-07 10:25:00,60,2014,5,7,10:25:00,1899.9669,1285.9337,9.94026,0.637974612939463,0.958762841967439,29,3.06067703991354,0.908942128772165,2802792.71667867,139305.21,0.0832378477887066,195.454169761737,9,1.57488394244086,0.716760570897194,7,1.3995705288353,0.719236974798018,1,0,,24.52219,0.17399,0.885714285714286,0.218571428571429,0.135714285714286,2.28571428571429,,,2027.686,2322.56,35.4995714285714,
KAI20141029,Kangaroo Island,-35.83217,136.44733,2014-10-29 11:00:00,110,2014,10,29,11:00:00,1998.0193,908.8335,5.21253,0.625472305086312,0.9887640967089,27,2.38852582107422,0.724709965384275,2897476.85372004,59425,0.0530973451327434,1025.24606762726,5,1.47507631105469,0.916516443199602,1,0,,4,1.242453324894,0.896240625180289,,,0.5125,0.165,0.14625,0.3375,,,2120.89333333333,2364.95833333333,35.924625,
ROT20141014,Rottnest Island,-32,115.41667,2014-10-14 11:52:00,50,2014,10,14,11:52:00,3453.8038,2809.408,6.60898,0.807499985531489,0.995967784556631,27,2.6206678225013,0.795144883999808,5618622.27454289,98461.56,0.0811698222278649,2333.59558155132,8,1.90731203124999,0.917223202970738,5,1.42708952047519,0.886700573815158,3,1.09861228866811,1,19.2993875,0.1950375,1.75,0.0833333333333333,0.0833333333333333,0.2,,,2037.79,2320.5825,35.3106666666667,
ROT20141119,Rottnest Island,-32,115.41667,2014-11-19 10:16:00,50,2014,11,19,10:16:00,4522.5577,3461.6621,9.80738,0.536911235195887,0.982876717104561,30,2.88862772761132,0.849297292531625,8184904.09908438,216271.31,0.171822612748388,742.084225572203,8,1.81576823841145,0.873199944319963,6,1.54619488584061,0.862947796506835,2,0.562361233460852,0.811315762702172,19.8114375,0.116325,1.61666666666667,0.0583333333333333,0.075,0.0166666666666667,,,2042.0775,2332.835,35.5006666666667,
ROT20150224,Rottnest Island,-32,115.41667,2015-02-24 10:17:00,50,2015,2,24,10:17:00,3473.4496,2027.4881,12.77003,0.64585927419874,0.983871122226507,27,2.69891049438934,0.818884733716001,6423962.18663785,44655.12,0.349688896416704,4258.13988996921,7,1.87896749318881,0.965598280116377,7,1.87896749318881,0.965598280116377,,,,21.9856444444444,0.146433333333333,,0.0916666666666667,0.133333333333333,0.55,,,2052.9175,2345.0075,35.762,
NSI20150304,North Stradbroke,-27.345,153.562,2015-03-04 10:30:00,60,2015,3,4,10:30:00,3031.5878,2362.9027,6.30107,0.596482147008523,0.961831966814123,30,2.86516616385717,0.842399261890815,3549282.90366495,96319.14,0.11956434057819,1200.18017480801,3,0.848675164041598,0.772497424974628,2,0.562349041529146,0.81129817346276,1,0,,27.35452,0.16867,1.18571428571429,0.0771428571428572,0.0657142857142857,0.342857142857143,,,2001.698,2321.07,35.4574285714286,
NSI20150512,North Stradbroke,-27.345,153.562,2015-05-12 10:15:00,60,2015,5,12,10:15:00,1495.3565,1091.5729,9.68951,0.652812003801609,0.938053585823065,37,2.81516069152092,0.779624671517226,24134328.549556,112777.19,0.848553753700676,7338.60005106217,17,1.92375159260721,0.678999905405303,14,1.84707602570155,0.699899924482061,3,0.950270539233235,0.864973520717927,24.37726,0.1781,0.671428571428572,0.0571428571428571,0.316,0.257142857142857,,,2003.246,2321.528,35.4922857142857,
NSI20150528,North Stradbroke,-27.345,153.562,2015-05-28 10:15:00,60,2015,5,28,10:15:00,1851.7439,1581.6978,9.39374,0.625030481160635,0.976190515866293,27,2.79129960339674,0.84691679742655,8326443.60615255,283047.55,0.519771122334712,651.223097380029,8,1.37557701765866,0.661512713912325,5,1.11112486188452,0.690380693346576,1,0,,22.50451,0.29553,0.842857142857143,0.08,0.2575,0.0285714285714286,,,2018.334,2334.336,35.6315714285714,
YON20141209,Yongala,-19.30847,147.61842,2014-12-09 10:04:00,28.9,2014,12,9,10:04:00,3998.0037,2930.3079,6.92302,0.521590722764025,0.99429792184012,20,2.07259608919151,0.691849571301203,8364177.73497162,45080,0.705298013245033,6340.77196012506,23,2.24767418413831,0.716848454932408,17,2.07236206121994,0.731452880372576,4,1.32088834314932,0.952819531114783,28.36542,0.140811111111111,1.075,0.0925,0.035,0,,,1985.8875,2316.975,35.6205,
DAR20150203_03:30,Darwin,-12.4,130.76805,2015-02-03 13:00:00,25,2015,2,3,13:00:00,,,26.79564,,,,,,,,,,,,,,,,,,,30.1936125,1.0281375,8.36666666666667,0.333333333333333,0.21,1.36666666666667,,,1951.56333333333,2221.68,33.0836666666667,
DAR20150203_00:30,Darwin,-12.4,130.76805,2015-02-03 10:00:00,25,2015,2,3,10:00:00,20356.8916,16759.0725,48.44755,0.752448601277887,0.976344080396639,22,1.62694023090393,0.526340306046692,,,,,,,,,,,,,,,,8.66666666666667,0.403333333333333,0.15,1.86666666666667,,,1955.00333333333,2232.17,33.1803333333333,
DAR20150316,Darwin,-12.4,130.76805,2015-03-17 08:35:00,25,2015,3,17,08:35:00,4473.4424,3456.7509,36.84401,0.633650393290999,0.97983869864282,15,1.69791969054893,0.626989739650268,40374794.3978511,43041.24,0.975109774729955,32286.6083305636,16,1.80697928231132,0.65173001239491,15,1.79550307453522,0.663024294676822,1,0,,30.34626,0.72382,9.56666666666667,0.116666666666667,0.9,1.1,,,1912.98666666667,2183.25666666667,,
ROT20141216,Rottnest Island,-32,115.41667,2014-12-16 09:37:00,50,2014,12,16,09:37:00,4330.0256,3269.1299,10.51465,0.781690832417859,0.981481447443153,25,2.47844961555943,0.769973664846458,,,,,,,,,,,,,,20.1578777777778,0.156311111111111,1.2,0.108333333333333,0.0766666666666667,0.283333333333333,,,2050.935,2336.115,35.6656666666667,
YON20150923,Yongala,-19.30847,147.61842,2015-09-23 13:11:00,28.9,2015,9,23,13:11:00,2029.3029,973.8478,5.25007,0.583089832656156,0.98347104676079,13,1.92888586848729,0.752017135494737,14804954.2625938,230025,0.415605095541401,1981.20801931747,17,2.46308399878467,0.869360580964353,15,2.4159212264905,0.892125716689886,,,,24.23217,0.09345,0.95,0.07,0.02,0,,,2009.8825,2329.355,35.7505,
DAR20150804_04:30,Darwin,-12.4,130.76805,2015-08-04 14:00:00,25,2015,8,4,14:00:00,8089.3274,4088.8676,20.51064,0.668060124579953,0.976377938449471,16,1.94539483788838,0.701652871298138,,,,,,,,,,,,,,25.791125,1.1488625,5.7,0.296666666666667,0.08,0.1,,,2008.77666666667,2330.31,34.8493333333333,
DAR20151117,Darwin,-12.4,130.76805,2015-11-18 08:16:00,25,2015,11,18,08:16:00,3286.6947,2363.0919,12.2731,0.523870928139975,0.987261215731994,17,1.64451118844795,0.580440294726822,11812300.6451139,12292.61,0.973819679123331,39404.7332803551,21,2.67785757955756,0.879565723141776,18,2.56502817202523,0.887438844161782,3,1.03975334218999,0.946424278077683,31.09417,0.55004,6.53333333333333,0.173333333333333,0.446666666666667,0.1,,,2034.02,2330.88333333333,,
KAI20151116,Kangaroo Island,-35.83217,136.44733,2015-11-17 09:50:00,110,2015,11,17,09:50:00,3172.0772,1959.1203,6.52097,0.485916587704675,0.989247367409638,18,2.09829546837789,0.725960410679209,28637395.4546488,603022.4,0.146409035726347,1194.37648760725,12,1.31273867815744,0.528284906907644,7,0.967612019576336,0.497254212917326,4,0.80084899195041,0.577690434593891,15.9532555555556,0.935933333333333,0.9625,0.28375,0.06,1.8,,,2119.45666666667,2350.37333333333,35.746375,
KAI20150629,Kangaroo Island,-35.83217,136.44733,2015-06-30 07:35:00,110,2015,6,30,07:35:00,734.1395,680.3875,0.43496,0.808997693778131,0.993288717976699,32,2.62600864111139,0.757705928772594,13934679.9057086,320695.01,0.0355940355940356,342.837407866651,6,1.44213624500455,0.804871563271755,4,1.0064766375139,0.726019426855954,1,0,,16.3576222222222,2.15843333333333,0.9375,0.135,0.1375,0.55,,,2108.57833333333,2362.30333333333,35.92075,
YON20151027,Yongala,-19.30847,147.61842,2015-10-27 10:10:00,28.9,2015,10,27,10:10:00,1817.1236,1033.6932,7.42626,0.551621710302767,0.965517192203862,16,2.23644084055505,0.806625527477579,4797940.13773364,172601.19,0.0613825024894474,753.789586610699,6,1.44693507987356,0.807549844007212,6,1.44693507987356,0.807549844007212,,,,25.11726,0.25694,1.45,0.085,0.055,0.025,,,1997.3525,2319.355,35.6125,
ROT20150507,Rottnest Island,-32,115.41667,2015-05-07 09:36:00,50,2015,5,7,09:36:00,3544.177,2813.338,11.04902,0.773229503084935,0.95999993601095,22,2.53236881808546,0.819260445722487,9790486.66245358,178141.03,0.786096479739188,1084.86109673596,12,1.66102115204863,0.668444085088807,10,1.56679340537602,0.68044973023721,,,,22.4832888888889,0.3434,2.38333333333333,0.136666666666667,0.143333333333333,0.533333333333333,,,2040.7075,2327.075,35.453,
NSI20150624,North Stradbroke,-27.345,153.562,2015-06-24 10:30:00,60,2015,6,24,10:30:00,2739.038,2166.7977,8.95009,0.626377823449603,0.953608533388747,29,2.88234168438841,0.855981128453446,13185406.3584039,180823.02,0.885462927968582,1771.7077696794,12,1.58948255490072,0.639654835740539,9,1.55198042033419,0.706336728772495,3,1.09861228866811,1,,,0.914285714285714,0.142857142857143,0.207142857142857,1.21428571428571,,,2026.26,2332.72,35.5921428571429,
YON20160725,Yongala,-19.30847,147.61842,2016-07-25 10:25:00,28.9,2016,7,25,10:25:00,1065.4293,775.27,12.14589,1.17585345215847,0.991803174954431,14,2.06915715835285,0.7840516138596,4355335.19801335,128399.96,0.0970336324175362,657.512036138009,12,2.28979897865148,0.921482897092668,8,1.9298397761429,0.928056758250544,1,0,,24.1921,0.0597444444444445,0.6,0.0625,0.005,0,,,1993.3075,2314.085,35.445,
ROT20160324,Rottnest Island,-32,115.41667,2016-03-24 09:47:00,50,2016,3,24,09:47:00,1140.1544,766.0902,5.34376,0.596077401582618,0.992784937605279,17,2.33822630201427,0.825291292277592,3138905.12668393,172809.52,0.859813025417066,191.015682042231,6,0.369049533490645,0.205970466364909,5,0.342262827272929,0.212659851385813,,,,21.82615,0.2128125,1.6,0.07,0.07,0.48,,218.283333333333,2058.66,2345.4975,35.804,
KAI20160223,Kangaroo Island,-35.83217,136.44733,2016-02-24 07:55:00,110,2016,2,24,07:55:00,912.3698,649.2678,14.23721,0.777067717779317,0.995762790561133,19,2.03724562762075,0.691896025706564,3696488.83757371,43351.13,0.111788473213725,758.721388245835,8,1.92376460783264,0.925135219852619,4,1.32087082746681,0.952806896220633,3,0.815838959718272,0.742608623746003,18.9401666666667,0.641777777777778,2,0.32625,0.23875,3.3,,,2110.61666666667,2332.69833333333,35.466375,
YON20160321,Yongala,-19.30847,147.61842,2016-03-21 10:31:00,28.9,2016,3,21,10:31:00,5685.3106,4746.8265,16.68356,0.597261854162877,0.980645191586922,18,2.03534692579635,0.704181709579752,8662145.1160542,201946.23,0.480152886551405,1235.50557492138,18,1.58333146980143,0.547795094342432,15,1.50125689409912,0.554368192099278,1,0,,28.87418,0.41435,0.5,0.0175,0.055,0,,,1971.42,2297.975,35.34675,
PHB20160229,Port Hacking,-34.11923,151.22667,2016-03-01 09:00:00,100,2016,3,1,09:00:00,2761.8639,1269.5379,11.22427,0.633937591723276,0.96089404008558,26,2.37962925872761,0.73037407914643,8792300.96762956,131378.63,0.746803965111654,1931.06803602773,9,1.41501011238519,0.643998855183323,6,1.24559745454531,0.695181175786923,3,0.705933948829812,0.642568771632477,22.6418777777778,1.0903,1.72,0.4,0.09,4.4,,,2061.836,2316.93833333333,35.3676,
DAR20160724_0130,Darwin,-12.4,130.76805,2016-07-24 11:01:00,25,2016,7,24,11:01:00,,,22.83716,,,,,,,,,,,,,,,,,,,26.0460111111111,0.502288888888889,4.66666666666667,0.243333333333333,0.273333333333333,0.1,0.0533333333333333,,2033.33333333333,,35.1596666666667,
DAR20160724_0430,Darwin,-12.4,130.76805,2016-07-24 14:00:00,25,2016,7,24,14:00:00,,,27.8485,,,,,,,,,,,,,,,,,,,26.1732777777778,0.511988888888889,4.86666666666667,0.236666666666667,0.33,0.2,0.08,,2031.92333333333,,35.1553333333333,
NSI20160720,North Stradbroke,-27.345,153.562,2016-07-20 10:30:00,60,2016,7,20,10:30:00,1568.8403,1138.0522,9.09155,0.914574124763338,0.9263155240838,31,3.05135506080286,0.888574965223362,,,,,,,,,,,,,,21.7289,0.20683,0.885714285714286,0.182857142857143,0.0571428571428571,1.45714285714286,0.0614285714285714,,2045.484,2338.242,35.7021428571429,
NSI20160623,North Stradbroke,-27.345,153.562,2016-06-23 10:30:00,60,2016,6,23,10:30:00,2642.5945,1973.9086,13.65661,0.650996684657938,0.988636313426866,29,2.89702547644708,0.860341835917254,6718845.79466673,56650.89,0.175671339623362,3685.0381737898,10,2.11425554322555,0.91820951575622,8,1.90537588644929,0.916292114136601,2,0.693147180559945,1,22.3187875,0.2361875,1.32857142857143,0.171428571428571,0.05,1.55714285714286,,,2046.104,2337.78,35.6928571428571,
PHB20151013,Port Hacking,-34.11923,151.22667,2015-10-14 09:42:00,100,2015,10,14,09:42:00,1930.8292,1350.8734,3.85458,0.497359953388805,,18,2.43104551216011,0.841084025097733,3079385.43560001,123050,0.292372881355932,390.947664318155,10,2.02072661377993,0.877590417799668,7,1.76436886433173,0.906706234708876,,,,20.931575,1.481845,1.36,0.344,0.083,3.37,,,2070.84833333333,2332.79166666667,35.5858888888889,
NSI20161215,North Stradbroke,-27.345,153.562,2016-12-15 10:15:00,60,2016,12,15,10:15:00,2321.1109,1993.1977,42.08861,0.919397433630036,0.988372038348383,21,2.07157417273041,0.680426640008427,134534591.046599,440025.68,0.981095134563697,8089.66771460118,11,1.30652524084094,0.544863345644037,10,1.28510255747617,0.558112949391656,1,0,,23.93569,0.28739,1.1,0.262857142857143,0.145714285714286,2.38571428571429,,,2054.186,2334.674,35.6637142857143,
ROT20150827,Rottnest Island,-32,115.41667,2015-08-27 11:15:00,50,2015,8,27,11:15:00,987.0263,741.8414,3.96853,0.57216459741609,0.991869912390896,21,2.75450901329484,0.904742556390733,20818149.5906814,224124.32,0.390096586244603,5303.36705262144,22,2.56420248188053,0.82955912789053,19,2.43238750270613,0.82609540218583,1,0,,,,1.86666666666667,0.0466666666666667,0.0966666666666667,0.183333333333333,,,2036.675,2326.135,35.4753333333333,
MAI20160428,Maria Island,-42.59667,148.23333,2016-04-28 10:47:00,86,2016,4,28,10:47:00,848.716,431.4305,13.58417,0.885642288642923,0.936936923166284,24,2.46407100598519,0.775339606414224,55669788.5159457,387155.71,0.968355451883223,3272.36009802334,20,2.51540203007511,0.839661825684763,15,2.32009810441798,0.856741172476667,2,0.191451418169192,0.276206011563853,17.5806555555556,0.759011111111111,3.26666666666667,0.0988888888888889,0.122222222222222,0.355555555555556,,229.611111111111,2080.615,2330.57333333333,35.5442222222222,
MAI20160321,Maria Island,-42.59667,148.23333,2016-03-22 10:11:00,86,2016,3,22,10:11:00,1353.2318,707.2641,6.08246,0.971428674997706,0.962264113192454,20,2.17033483572044,0.724475566418244,,256598.71,0.34407398448531,9320.66016906855,13,1.90961309085931,0.744503233681466,6,1.21388560672532,0.677482456531007,5,1.51877561332892,0.94366834631846,19.782,0.0765111111111111,2.15555555555556,0.19,0.124444444444444,0.244444444444444,,223.633333333333,2066.77333333333,2333.415,35.5984444444445,
ROT20150924,Rottnest Island,-32,115.41667,2015-09-24 10:08:00,50,2015,9,24,10:08:00,1815.3108,1493.1126,5.2416,0.732473444147255,0.989130421251676,15,1.87248553523803,0.691451559677846,3281865.54070038,80210.71,0.287278173370463,1403.97619716001,12,2.25491759820303,0.907445596958506,9,1.95144067145166,0.888138923795159,,,,19.0192375,0.132185714285714,1.55,0.0433333333333333,0.116666666666667,0.0333333333333333,,,2046.2925,2332.9575,35.5595,
YON20170906,Yongala,-19.30847,147.61842,2017-09-06 10:00:00,28.9,2017,9,6,10:00:00,8543.7446,5629.8183,16.56411,0.450767226168954,0.977099246116106,15,2.11255235593468,0.780100884051134,27499114.8576898,175597.14,0.950913343626874,3037.20130940274,16,2.206016955509,0.79565243045745,15,2.17700666624828,0.803901886812221,1,0,,23.93309,0.4355,1.075,0.0375,0,0,0.0075,,1995.195,2315.755,35.5945,
DAR20170715_0630,Darwin,-12.4,130.76805,2017-07-15 16:00:00,25,2017,7,15,16:00:00,8288.2452,4862.4372,137.47436,0.569526078620496,0.968354412255728,16,1.78133551078363,0.642480976891737,,,,,,,,,,,,,,26.8288111111111,0.591666666666667,4.93333333333333,0.293333333333333,0.05,0.1,0.103333333333333,,1984.03,2275.01,34.3553333333333,
DAR20170203_0330,Darwin,-12.4,130.76805,2017-02-03 13:00:00,25,2017,2,3,13:00:00,,,27.05283,,,,,,,,,,,,,,,,,,,30.5433222222222,1.28364444444444,4,0.206666666666667,0.26,0.5,,,1915.92333333333,2201.35333333333,32.85,
PHB20170921,Port Hacking,-34.11923,151.22667,2017-09-22 08:48:00,100,2017,9,22,08:48:00,783.2951,350.0958,16.79751,0.769924707373174,0.980000124423059,19,2.10641514435248,0.715387603294395,25796594.6811972,165800,0.927026631482888,3824.39647438556,14,1.96538976616186,0.744731743454922,12,1.9261923540813,0.77515682701627,2,0.693147180559945,1,17.05833,2.42005,1.9,0.426,0.228,4.87,0.248,,2086.04,2333.48666666667,35.5661,
DAR20180209_0030,Darwin,-12.4,130.76805,2018-02-09 10:00:00,25,2018,2,9,10:00:00,16633.7909,13053.8153,42.65144,0.635884341995821,,11,1.8513499492414,0.772072896695297,,,,,,,,,,,,,,,,5.9,0.186666666666667,0.156666666666667,0.8,0.313333333333333,,1857.29333333333,2134.11666666667,31.83,
DAR20161107,Darwin,-12.4,130.76805,2016-11-08 08:11:00,25,2016,11,8,08:11:00,8796.5914,6431.6785,22.03568,0.583437510120821,,9,1.48126792834321,0.674154086761129,2978343.78790376,3500.03,0.97999696002432,26783.8100074775,8,1.23871408576953,0.595695556206337,7,1.15786969378965,0.595027316318671,1,0,,31.38351,0.42747,5.1,0.196666666666667,0.0466666666666667,0.0333333333333333,0.0833333333333333,,2027.65,2337.90333333333,35.556,
PHB20170321,Port Hacking,-34.11923,151.22667,2017-03-22 09:21:00,100,2017,3,22,09:21:00,2730.0362,1994.4824,6.40427,0.767104218565848,0.963414791853929,33,3.14516611219526,0.899516462328524,2296430.53145075,126120,0.510932105868815,144.155835755101,6,1.41597877004982,0.790272798535769,6,1.41597877004982,0.790272798535769,,,,22.86908,0.11414,2.65,0.473,0.219,5.8,0.288,,2084.75333333333,2322.10166666667,35.385,
DAR20170715_0030,Darwin,-12.4,130.76805,2017-07-15 10:00:00,25,2017,7,15,10:00:00,,,170.11654,,,,,,5943709.64420592,3718.66,0.976186791076127,51374.6435399225,12,2.07600849226132,0.835447276234074,10,1.93981391701242,0.842450480077627,2,0.693147180559945,1,,,5.13333333333333,0.336666666666667,0.0833333333333333,0.133333333333333,0.143333333333333,,1985.53333333333,2270.75333333333,34.3406666666667,
MAI20180301,Maria Island,-42.59667,148.23333,2018-03-02 09:30:00,86,2018,3,2,09:30:00,1692.718,928.873,28.73376,0.76517779933317,,15,2.06820066129429,0.763723161576734,71743820.2988537,505333.34,0.995343434171635,2992.91684948124,12,1.6583299549506,0.667361067705331,12,1.6583299549506,0.667361067705331,,,,18.05141,0.25202,0.644444444444445,0.22,0.06,1.8,0.111111111111111,235.433333333333,2074.36,2333.88666666667,35.4935555555556,
YON20171130,Yongala,-19.30847,147.61842,2017-11-30 10:34:00,28.9,2017,11,30,10:34:00,2917.462,2305.407,9.90169,0.78150619057496,0.963636412246497,18,2.46569011647389,0.853070235597861,15434157.1444812,444613.36,0.0958074650209044,1135.44783887625,14,2.32997996277162,0.882883420767255,11,2.21484321354053,0.92366136197257,2,0.693147180559945,1,26.73434,0.1244,1.075,0.0325,0.025,0,0.005,,1993.41,2315.13,35.465,
DAR20180209_0630,Darwin,-12.4,130.76805,2018-02-09 16:00:00,25,2018,2,9,16:00:00,,,33.61363,,,,,,,,,,,,,,,,,,,30.0797888888889,1.25533333333333,7.53333333333333,0.18,0.0733333333333333,0.566666666666667,0.226666666666667,,1825.81333333333,2094.39,31.0953333333333,
MAI20180605,Maria Island,-42.59667,148.23333,2018-06-06 09:30:00,86,2018,6,6,09:30:00,1348.5166,1065.6109,17.10634,0.925309714831183,0.965909037504445,15,2.13330100282086,0.787762723878819,6275320.13262225,187025.63,0.233824331508938,479.949316547259,10,1.91923573103283,0.833513487459114,7,1.69271238803632,0.869882090320606,1,0,,14.59783,0.84751,1.1,0.285555555555556,0.0677777777777778,2.65555555555556,0.45,251.455555555556,2091.99166666667,2335.505,35.527,
NSI20170516,North Stradbroke,-27.345,153.562,2017-05-16 10:20:00,60,2017,5,16,10:20:00,1639.5658,1305.2231,10.49964,0.617897495560844,0.948051929689621,26,3.00131818094045,0.92118761550357,979832.305831926,48962.9,0.193801565360027,339.812307503145,7,1.16384437535854,0.598097695273113,4,0.720180593535176,0.519500485418834,3,1.02810358204551,0.935820209413386,23.12103,0.23298,1.01428571428571,0.0785714285714286,0.104285714285714,0.271428571428571,0.0371428571428571,,2017.192,2333.226,35.613,
YON20170528,Yongala,-19.30847,147.61842,2017-05-29 08:11:00,28.9,2017,5,29,08:11:00,3515.1,2892.7078,17.97864,0.657308627831566,0.960698696427148,22,2.55375345470268,0.826178706128124,9798245.72871004,306693.81,0.779944408677741,500.598758947147,7,0.658727065855852,0.338518747217412,7,0.658727065855852,0.338518747217412,,,,24.84708,0.27065,1.175,0.0325,0.1075,0,0.0425,,1985.4225,2295.985,35.29225,
MAI20161117,Maria Island,-42.59667,148.23333,2016-11-18 09:10:00,86,2016,11,18,09:10:00,2034.5609,315.9108,5.67696,0.742088644959273,,7,1.46962757460122,0.755239174488446,1688642196.00272,183660.56,0.1630818616631,312979.067753011,8,1.66071305265396,0.798634161801146,6,1.3229759268879,0.738366923467622,1,0,,,,0.755555555555556,0.351111111111111,1.09666666666667,1.87777777777778,0.206666666666667,256.688888888889,2093.70166666667,2316.22666666667,35.0868888888889,
PHB20170205,Port Hacking,-34.11923,151.22667,2017-02-06 10:49:00,100,2017,2,6,10:49:00,2524.9305,1746.9408,8.86908,0.557728047621765,,23,2.39204102898193,0.762891226789614,3261294.32347392,120423.89,0.103403794402236,370.652325836414,8,1.73546805226935,0.834583717543405,5,1.30387552933639,0.810143416694102,3,0.923840705630872,0.840916049419837,22.91903,0.688865,1.84,0.344,0.079,4.13,,,2078.43166666667,2331.74166666667,35.5651,
ROT20161114,Rottnest Island,-32,115.41667,2016-11-14 09:45:00,50,2016,11,14,09:45:00,5257.3269,3316.2808,13.05294,0.725889437125151,0.9518715758773,25,2.44539170507607,0.759703647523029,1609436.29851825,43735,0.618181818181818,748.788776367969,10,2.18083952705862,0.947126572518056,7,1.84688912326104,0.949113258984568,2,0.693147180559945,1,18.8495,0.160366666666667,1.7,0.0316666666666667,0.1,0.05,,241.816666666667,2064.52,2349.62,35.8208333333333,
