NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acanthostomella,Actiniscus,Actinocyclus,Actinoptychus,Akashiwo,Alexandrium,Amphidinium,Amphiprora,Amphisolenia,Amphora,Amphorides,Anabaena,Ascampbelliella,Asterionellopsis,Asteromphalus,Attheya,Bacillaria,Bacteriastrum,Bellerochea,Biddulphia,Brachidinium,Calciosolenia,Campylodiscus,Cerataulina,Ceratocorys,Ceratoperidinium,Chaetoceros,Chaetoceros (Hyalochaete),Chaetoceros (Phaeoceros),Chamaesiphon,Cladopyxis,Climacocylis,Climacodium,Cocconeis,Cochlodinium,Codonella,Codonellopsis,Corethron,Coscinodiscus,Cyclotella,Cylindrotheca,Cymatocylis,Cymatosira,Cymbella,Cyttarocylis,Dactyliosolen,Dactyliosolen cf.,Dadayiella,Detonula,Dictyocha,Dictyocysta,Dinophysis,Diploneis,Ditylum,Entomoneis,Ephemera,Epiplocylis,Epiplocyloides,Eucampia,Euglena,Eutintinnus,Eutreptiella,Favella,Fragilaria,Fragilariopsis,Goniodoma,Gonyaulax,Gossleriella,Grammatophora,Guinardia,Gymnodinium,Gyrodinium,Gyrosigma,Haslea,Helicostomella,Helicotheca,Hemiaulus,Hemidiscus,Heterocapsa,Heterosigma,Heterosigma cf.,Karenia,Kofoidinium,Laboea,Lauderia,Leptocylindrus,Licmophora,Lingulodinium,Lioloma cf.,Lithodesmium,Lyrella,Manguinea,Mastogloia,Melosira,Membraneis,Mesodinium,Mesoporos,Meuniera,Navicula,Neostreptotheca,Nitzschia,Noctiluca,Nodularia,Octactis,Odontella,Ormosella,Ornithocercus,Oxytoxum,Palmerina,Paralia,Parundella,Peridinium,Phaeocystis,Phalacroma,Planktoniella,Pleurosigma,Podolampas,Porosira,Proboscia,Pronoctiluca,Prorocentrum,Protoperidinium,Protorhabdonella,Pseudo-nitzschia,Pseudosolenia,Pterosperma,Pyrocystis,Pyrophacus,Pyrophacus cf.,Rhabdonella,Rhabdonema,Rhaphoneis,Rhizosolenia,Rotalia,Salpingella,Scrippsiella,Skeletonema,Steenstrupiella,Stephanopyxis,Striatella,Strombidium,Surirella,Synedra,Thalassionema,Thalassiosira,Thalassiothrix,Tintinnidium,Tintinnopsis,Toxarium,Triadinium,Triceratium,Trichodesmium,Trigonium,Tripos,Tripos (Amphiceratium),Tripos (Ceratium),Tripos (gametes),Tripos (Tripoceratium),Tryblionella,Undella,Vorticella,Xystonella,Xystonellopsis
NSI20110119,North Stradbroke,-27.345,153.562,2011-01-19 10:00:00,2011,1,19,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6822528.17,0,0,0,0,0,193403741.68,0,0,21424434.29,0,0,0,0,0,38955323.3,0,0,0,0,0,0,0,266000,0,0,0,0,582701860.38,0,0,0,0,0,0,0,11075000,0,0,0,0,0,0,0,355078.21,0,0,0,0,0,0,0,334970478.67,0,0,0,0,0,21184526.77,51189165.63,0,0,0,0,0,0,0,0,75950112.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,1332000,0,0,14733271.7,0,0,0,0,5320200,0,0,0,0,0,0,0,0,10043034.91,0,0,2087586.56,9827806.68,0,0,0,0,0,0,2216500,439822.6,0,0,0,0,0,0,76149.79,0,0,0,0,0,0,0,0,0,0,0
YON20110118,Yongala,-19.30847,147.61842,2011-01-18 11:30:00,2011,1,18,11:30:00,0,0,6078976.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34402044.13,0,0,0,0,0,0,0,0,174489107.94,0,0,0,0,0,0,0,0,0,0,0,0,0,129000,0,0,0,0,24569699.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1735041.25,0,0,0,0,0,0,0,0,0,18236929.95,0,0,0,0,0,0,6205622,0,0,0,0,0,0,0,0,23259404.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74220.06,0,0,0,0,38905.45,0,0,1290000,0,0,14268709.08,0,0,0,0,8574500,0,0,0,0,0,0,0,0,0,0,0,0,205250.55,0,0,0,0,0,0,33831000,1350883.7,0,0,0,0,0,0,492397.11,0,0,0,0,0,2791826.31,0,0,0,0,0
NSI20101215,North Stradbroke,-27.345,153.562,2010-12-16 08:30:00,2010,12,16,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18472549.2,0,0,0,0,0,19361147.93,0,0,10815441.93,0,0,0,0,0,105010001.94,0,0,0,0,0,0,0,248200,0,0,0,0,295522065.29,0,0,0,0,0,0,0,0,0,0,0,0,91891.51,0,0,0,0,0,0,0,0,0,0,115735374.49,0,0,0,0,0,0,5224267.82,0,0,0,0,0,0,0,16469785.58,20692053.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116942.55,0,848229.3,930000,0,0,0,0,0,0,0,3145000,54781475.63,0,0,0,0,0,0,0,70210766.59,0,0,1950927.39,382176.52,0,0,0,0,0,0,77500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20101215,Rottnest Island,-32,115.41667,2010-12-15 10:20:00,2010,12,15,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6028524.68,0,0,2130500.67,0,0,0,0,0,0,0,0,11319007.4,0,0,0,0,0,0,0,0,0,0,1554039.85,18321752.88,0,197200,0,0,0,0,30397861.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217888.9,0,0,0,0,0,0,108000,78581360.37,0,2799156.69,0,0,0,0,764878.99,0,0,0,0,0,0,0,0,1927910.33,328937.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,816420.7,0,1278000,0,0,1791884.4,0,108505.28,75037924.35,0,269100,18731730.38,0,0,0,0,0,13200000,0,15019313.48,0,0,127234.4,21756.56,0,0,0,0,0,0,7560000,505795.99,0,0,0,0,0,0,45804.38,0,0,0,3998785.92,0,6689492.31,0,0,0,0,0
MAI20101214,Maria Island,-42.59667,148.23333,2010-12-14 11:05:00,2010,12,14,11:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76655188.7,0,0,95900144.92,0,0,0,0,0,0,0,0,0,0,0,0,0,830000,0,0,0,0,368888332.08,0,0,0,0,0,28151740.86,0,0,0,0,0,0,0,0,0,1242773.73,0,0,0,0,0,0,0,337532429.6,0,95586017.34,0,0,0,0,0,0,0,0,0,0,0,0,6503091.3,68462913.54,0,0,0,0,0,0,0,0,0,3265682.81,0,0,0,0,0,1178096250,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,5889034.02,0,3919800,0,0,0,0,0,0,0,0,101958418.5,0,0,4344818.97,0,0,0,0,0,0,0,0,18830690.46,0,0,0,0,0,0,0,0,9240000,0,0,0,0,0,0,0,0,0
PHB20101213,Port Hacking,-34.11923,151.22667,2010-12-14 09:30:00,2010,12,14,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44649329.52,0,0,0,0,0,0,0,0,0,0,0,0,0,337600,0,0,0,0,36797411.07,0,0,0,0,0,2360381.29,0,0,0,0,0,0,3977841.99,0,0,1944860.19,0,0,0,0,0,0,0,13656491.73,0,24985065.27,0,0,0,0,0,0,0,0,0,0,0,0,14207840.78,8327638.42,0,0,0,0,0,0,0,0,0,0,0,0,1884954,0,0,7919424791.67,0,0,0,0,0,0,0,0,0,0,-999,0,0,1932000,0,0,933770868.71,0,163781.56,3059238.45,0,5386800,0,0,0,0,0,0,0,0,161854716.8,0,0,0,0,0,0,0,0,0,0,0,8080169.48,0,0,0,0,0,0,0,0,0,0,6743946.53,0,0,0,0,0,0,0
KAI20101213,Kangaroo Island,-35.83217,136.44733,2010-12-14 08:30:00,2010,12,14,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118923.92,0,0,114228.21,0,0,0,0,0,0,0,0,0,0,0,34607755.44,0,70800,0,0,0,0,34626135.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411567.92,0,0,0,0,47457.9,0,0,10013818.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25455906.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654497916.67,0,0,0,0,0,0,0,0,0,0,1256849.63,3054018.18,0,0,0,0,6702974.96,0,311184.96,0,0,111200,0,0,0,0,0,0,0,0,32696412.08,0,0,0,0,0,0,0,0,0,0,11151000,0,0,0,0,0,0,0,87028.33,0,0,0,0,0,0,0,0,0,0,0
YON20101208,Yongala,-19.30847,147.61842,2010-12-08 10:45:00,2010,12,8,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307875.82,0,0,0,0,0,0,0,0,2731204.1,0,0,0,0,0,27438097.28,0,0,0,0,0,0,0,20200,0,0,0,0,0,0,0,0,0,0,366518.83,1385441.19,0,0,0,0,0,0,0,0,403497.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8009581.88,0,0,0,0,0,0,0,0,951901.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,6702974.96,0,0,0,0,10402100,0,0,0,0,0,0,0,0,46833567.08,0,0,0,0,0,0,0,0,0,0,3181500,0,0,0,0,0,0,0,40651.39,0,12120000,0,0,0,0,0,0,0,0,0
ROT20101124,Rottnest Island,-32,115.41667,2010-11-24 11:07:00,2010,11,24,11:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162230.74,0,0,0,0,0,0,169594.02,0,0,0,0,0,0,2137600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96000,4071500.64,17693.43,4976278.56,0,0,0,0,692720.6,0,0,0,0,0,0,0,0,1029921.19,584777.92,0,0,0,0,0,0,0,0,0,0,0,1720020.53,0,0,0,0,0,0,0,0,0,0,0,0,0,164443.39,0,0,144000,0,0,0,0,49134.47,0,0,453100,0,0,0,0,0,0,3960000,0,361559309.92,0,0,0,0,0,0,0,0,0,0,2299500,301592.64,0,0,0,0,0,0,0,0,1440000,0,0,0,0,0,0,0,0,0
KAI20101120,Kangaroo Island,-35.83217,136.44733,2010-11-21 05:00:00,2010,11,21,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33929172,0,176000,0,0,0,0,71766379.35,0,0,0,0,0,329866.95,0,0,0,0,0,0,0,0,0,0,0,0,880414.89,0,31534.52,0,0,4241146.5,0,15654542.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,309137.69,0,0,8321100,0,0,0,0,0,0,0,0,17055063.79,0,0,0,825517.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431706.3,0,0,282743100,0,0,0,0,0,0,0,0
NSI20101115,North Stradbroke,-27.345,153.562,2010-11-16 09:30:00,2010,11,16,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129307.84,0,0,0,0,0,2617494.25,0,0,905107.78,0,0,0,0,0,70458323.88,0,0,0,0,0,0,0,112600,0,0,0,0,111877842.97,0,0,0,0,0,0,0,0,0,0,0,0,74220.06,0,0,338938.29,0,0,0,0,0,0,0,7040303.19,0,2177121.87,0,0,0,0,606130.52,0,0,0,0,0,0,0,0,3772396.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523598333.33,0,0,0,0,0,74220.06,0,0,0,0,-999,0,0,0,0,0,0,0,42992.66,0,0,214700,0,0,0,0,0,0,0,0,6604878.82,0,0,98960.09,42692.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53820.15,0,0,5937605.1,0,0,0,0,0,0,0,0
PHB20101110,Port Hacking,-34.11923,151.22667,2010-11-11 09:10:00,2010,11,11,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616238.59,0,0,0,0,0,0,0,0,0,0,0,0,0,217200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767992.6,0,36803726.85,0,0,0,0,0,0,0,0,0,0,0,0,0,5708921.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2290742708.33,0,0,0,0,0,0,0,0,0,0,-999,0,0,264000,0,0,2920107.91,0,137167.06,64857747.52,0,846800,0,0,0,0,0,0,0,0,4026261.74,0,0,730419.68,36534.6,0,0,0,0,0,0,0,486946.45,0,0,0,0,0,0,0,0,0,0,460766.53,0,0,0,0,0,0,0
NIN20101108,Ningaloo,-21.99,113.779,2010-11-08 15:00:00,2010,11,8,15:00:00,0,0,593760.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3078758.2,0,0,0,0,0,11978293.62,0,0,8731531.05,0,0,0,0,0,14227161.55,0,0,0,0,0,0,0,258400,0,0,0,0,19084371.58,0,0,0,0,0,0,0,0,2556347.13,0,0,0,0,0,0,338938.29,0,0,116360.57,0,0,0,0,19859561.19,0,17313302.49,0,0,0,0,4805749.13,0,0,0,0,0,0,0,0,5729950.91,1011178.49,0,0,8e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148440.13,0,0,0,0,37661.38,0,678583.44,0,0,0,5508385.37,0,0,0,0,1762600,2827431,0,0,0,0,0,0,0,13189651.46,0,0,0,479054.78,0,0,0,0,0,0,19687500,392698.75,0,0,0,0,0,0,0,0,0,0,0,0,2726900.12,0,0,0,0,0
YON20101101,Yongala,-19.30847,147.61842,2010-11-01 11:45:00,2010,11,1,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339613.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412949.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,120000,0,0,0,0,339846.73,0,0,10514100,0,0,0,0,0,0,0,0,7509656.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19920000,0,0,0,0,0,0,0,0,0
MAI20101027,Maria Island,-42.59667,148.23333,2010-10-27 12:50:00,2010,10,27,12:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7852482.74,0,0,20723844.01,0,0,0,0,0,0,0,0,0,0,0,0,0,151000,0,0,0,0,226612627.79,0,0,0,0,0,0,0,0,0,0,0,0,667980.57,0,0,8384687.73,0,0,0,0,147369.25,0,0,529277019.06,0,39188193.66,0,0,0,0,0,0,0,0,0,0,0,0,46723297.28,478532830.19,0,0,0,0,0,0,0,0,0,0,0,0,266980172.18,0,0,589048125,0,0,0,0,0,0,0,0,0,0,-999,0,0,564000,0,0,25086381.55,0,0,11289483.78,0,972500,0,0,0,0,0,0,0,0,269638899.79,0,0,442964.19,0,0,0,0,0,0,0,0,593760.51,0,0,0,0,0,0,0,0,22680000,0,0,0,0,0,0,0,0,0
PHB20101019,Port Hacking,-34.11923,151.22667,2010-10-20 10:40:00,2010,10,20,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462535.81,0,0,0,0,0,23034452.04,0,0,0,0,0,0,0,15000,0,0,0,0,51653508.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15323497.93,0,62514499.41,0,0,0,10783114.98,1082375.93,0,0,0,0,0,0,0,2650716.56,6320957.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6414079583.33,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,7499368.03,0,0,0,0,452300,0,0,0,0,0,0,0,0,8293797.6,0,0,0,278319.74,0,0,0,0,0,0,0,1303759.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20101018,North Stradbroke,-27.345,153.562,2010-10-18 10:00:00,2010,10,18,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868209.81,0,0,0,0,0,3905467.61,0,0,8161615.2,0,0,0,0,0,1481657253.21,0,0,0,0,0,7973355.42,0,178800,0,0,0,0,198843152.98,0,0,0,0,0,0,0,0,0,0,0,0,166111.57,0,0,0,0,0,0,0,0,0,0,75831699.42,0,0,0,0,0,0,6104600.24,0,0,0,0,0,0,0,8305578.56,25906204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47000,0,0,0,0,0,0,0,0,0,0,0,638320.82,0,0,0,0,0,24953649.37,0,0,3594605.18,0,1251100,0,0,0,0,0,0,0,0,49611989.28,0,0,0,0,0,0,0,0,0,0,0,295309.46,0,0,0,0,0,0,0,0,0,0,984364.87,0,0,0,0,0,0,0
PHB20101013,Port Hacking,-34.11923,151.22667,2010-10-14 10:18:00,2010,10,14,10:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295560.79,0,0,0,0,0,2949874.47,0,0,0,0,0,0,0,0,225940875.15,0,0,0,0,0,0,0,300200,0,0,0,0,8113714.86,0,0,0,0,0,4836674.15,0,0,0,0,0,0,0,0,0,0,0,0,67292.86,0,0,0,0,0,0,4976278.56,0,0,0,2290219.11,0,0,0,0,0,0,0,0,0,1175268.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215563.34,0,0,0,0,0,41080608.94,0,49134.47,33979437.44,0,162000,16964586,0,0,0,0,0,0,0,13159492.19,0,0,113097.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486924.76,0,0,0,0,0,2360643.09,0,0,0,0,0
ESP20101013,Esperance,-33.93333,121.85,2010-10-13 08:15:00,2010,10,13,08:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145298.05,0,0,0,0,0,0,0,0,5014119.01,0,0,0,0,0,0,216058.14,0,0,0,0,17940049.7,0,195600,0,0,0,0,10627823.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379288.09,0,0,0,0,0,0,0,0,103211.7,14514145.8,0,0,0,0,3362581.22,0,0,0,0,0,0,0,0,0,4532028.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328688.85,0,0,0,0,-999,0,0,0,0,0,0,0,477013.79,0,0,139800,0,0,0,0,0,0,15345000,0,39584034,0,0,659733.9,114529.81,0,0,0,0,0,0,0,147654.73,0,0,0,0,0,0,0,0,0,0,7812087.13,0,0,0,0,0,0,0
MAI20101001,Maria Island,-42.59667,148.23333,2010-10-01 12:40:00,2010,10,1,12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2451304.14,0,0,503565.46,0,0,0,0,0,0,0,0,0,0,586430.13,0,0,15600,0,0,0,0,8913658.58,0,0,0,0,0,679997.16,0,0,0,0,0,0,0,0,0,1573642.07,0,0,0,0,6244.46,0,0,12054485.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756745.23,1253921.47,0,0,0,0,0,0,0,0,0,827023.57,0,0,22077523.73,0,0,0,0,0,0,0,0,70685.78,0,0,0,0,-999,0,1696458.6,120000,0,0,0,0,40945.39,18735739.04,0,152300,0,0,0,0,0,0,0,0,30189423.26,0,0,183783.02,96057.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680000,0,0,0,0,0,0,0,0,0
ROT20100924,Rottnest Island,-32,115.41667,2010-09-24 12:22:00,2010,9,24,12:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5535607.24,0,0,0,0,0,0,0,0,16117534.8,0,0,0,0,0,55214936.51,0,0,0,0,0,83465763.12,0,269800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5433968.95,0,84001404.22,120167.91,12751713.81,0,0,0,0,2944062.53,0,0,0,0,0,0,0,0,1782813.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55417.65,0,0,246000,0,0,18980701.38,0,167876.1,0,0,654000,0,0,0,0,0,0,0,0,326284699.65,0,0,0,0,0,0,0,0,0,0,375300,0,0,0,0,0,0,0,0,0,0,0,0,0,2661973.93,0,0,0,0,0
NSI20100916,North Stradbroke,-27.345,153.562,2010-09-16 12:45:00,2010,9,16,12:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33349108.82,0,0,0,0,0,12879733.6,0,0,47330723.7,0,0,0,0,0,314691263.89,0,0,0,0,0,0,0,1300000,0,0,0,0,884280642.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29036.74,0,0,401353830.45,0,0,0,0,0,44277569.46,6696299.09,0,0,0,0,0,0,0,21877247.36,21618846.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210021.57,0,0,930000,0,0,0,0,0,7112729.41,0,3574700,0,0,0,0,0,0,0,0,34281030.08,0,0,0,0,0,0,0,0,0,0,19498500,486946.45,0,0,0,0,0,0,0,0,0,26295108.3,0,0,0,0,0,0,0,0
YON20100909,Yongala,-19.30847,147.61842,2010-09-09 11:00:00,2010,9,9,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424868.63,0,0,0,0,0,955593.14,0,0,587681.53,0,0,0,0,0,24728161.75,0,0,0,0,0,46822257.36,0,45600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7181.13,0,0,7718886.63,0,4768933.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1538593.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243865.92,0,0,0,0,-999,0,0,414000,0,0,1526420.04,0,0,0,0,77800,52024730.4,0,0,0,0,0,0,0,114605203.2,0,0,0,0,0,0,0,0,0,0,45500,0,0,0,0,0,0,0,0,0,2760000,0,0,0,0,0,0,0,0,0
PHB20100908,Port Hacking,-34.11923,151.22667,2010-09-09 09:30:00,2010,9,9,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584964.06,0,0,0,0,0,58914394.35,0,0,8426027.13,0,0,0,0,0,0,0,0,0,0,0,0,0,132400,0,0,0,0,248439663.55,0,0,0,0,0,0,0,0,0,0,0,0,667980.57,0,0,1525222.31,0,0,0,0,0,0,0,860190432.69,0,58782290.49,0,0,0,45136401.63,0,0,0,0,0,0,0,0,167030486.33,9656575.16,0,0,0,0,0,0,0,0,0,0,0,0,22266019.13,0,0,589048125,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,12543190.77,0,194490.6,3632845.66,0,1597400,0,0,0,0,0,0,0,0,80751429.36,0,0,0,0,0,73219990.93,0,0,0,0,0,133040053.32,0,0,0,0,0,0,0,0,540000,0,0,0,0,0,0,0,0,0
ROT20100820,Rottnest Island,-32,115.41667,2010-08-20 14:30:00,2010,8,20,14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301718.3,0,0,0,0,0,0,0,0,3231235.27,0,0,0,0,0,0,113837.08,0,0,0,0,0,0,202000,0,0,0,0,5599606.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395428.01,0,0,0,0,0,0,0,0,126802.95,2591811.75,0,0,0,2385644.91,1428736.23,0,0,0,0,0,0,0,0,69625.49,2400026.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194979.64,0,0,0,0,0,1659152.22,0,202679.68,0,0,142700,0,0,0,0,0,0,0,0,3278395772.53,0,0,348716.49,0,0,0,0,0,0,0,79920,0,0,0,0,0,0,0,0,14400000,0,0,0,0,0,0,0,0,0,0
PHB20100817,Port Hacking,-34.11923,151.22667,2010-08-18 09:30:00,2010,8,18,09:30:00,0,0,636171.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277088.24,0,0,0,0,0,1869638.75,0,0,1530064.28,0,0,0,0,0,0,0,0,0,0,0,0,0,40200,0,0,0,0,61367111.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177539.1,0,0,0,0,0,0,0,73971862.43,0,9330522.3,0,0,0,0,0,0,0,0,0,0,0,0,0,761801.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77754.35,0,0,0,0,202557.16,0,0,270000,0,0,0,0,92127.13,841290.57,0,129900,0,0,0,0,0,0,0,0,14818251.71,0,0,103672.47,0,0,0,0,0,0,0,0,1335175.75,0,0,0,0,0,0,0,0,0,124406964,0,0,0,0,0,0,0,0
NSI20100817,North Stradbroke,-27.345,153.562,2010-08-18 08:25:00,2010,8,18,08:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19334601.5,0,0,0,0,0,7437007.47,0,0,44444482.14,0,0,0,0,0,547068235.93,0,0,0,0,0,0,0,628000,0,0,0,0,51310675.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124579955.65,0,9330522.3,0,0,0,0,2583270.55,0,0,0,0,0,0,0,12688096.61,11313773.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,23825425.86,0,0,3441643.26,0,2027400,63263768.63,0,0,0,0,0,0,0,135701608.37,0,0,424114.65,0,0,0,0,0,0,0,5638500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20100817,Yongala,-19.30847,147.61842,2010-08-17 10:15:00,2010,8,17,10:15:00,0,0,0,0,0,0,242934.8,114864.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441786.09,0,0,0,0,0,0,0,0,0,0,0,16964586,0,45000,0,0,0,0,0,0,0,0,0,0,0,692720.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199098.27,0,23326305.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,1659152.22,0,0,0,0,95000,0,0,0,0,0,0,0,0,6157516.4,0,0,353428.88,0,0,0,0,0,0,0,4725000,0,0,0,0,0,0,0,51529.93,0,0,0,0,0,0,0,0,0,0,0
YON20100729,Yongala,-19.30847,147.61842,2010-07-29 11:22:00,2010,7,29,11:22:00,0,0,0,0,0,0,0,105675.23,0,0,0,0,0,0,0,0,0,3097230.75,0,0,0,0,0,2866779.41,0,0,1486898.84,0,0,0,0,0,15582129.32,0,0,0,0,0,15607419.12,0,68600,0,0,0,0,7885159.51,0,0,0,0,0,0,1274605.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25168848.29,0,0,0,0,0,0,1645211.41,0,0,0,0,0,0,0,0,2527988.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,684000,0,0,9092154.16,0,94174.4,2762320.5,0,64000,154943218.8,0,0,0,0,0,0,0,214642644.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
