NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Abylopsis tetragona,Bougainvillia vervoorti,Brooksia rostrata,Calanus Australis,Climacocylis scalaria,Codonella amphorella,Codonella galea,Codonellopsis morchella,Codonellopsis obesa,Codonellopsis orthoceras,Codonellopsis ostenfeldi,Cyttarocylis ampulla,Dadayiella ganymedes,Diacavolinia longirostris,Doliolum denticulatum,Evadne nordmanni,Evadne spinifera,Gazelletta hexanema,Hydromyles globulosus,Ihlea magalhanica,Leprotintinnus nordqvisti,Nanomia bijuga,Nyctiphanes australis,Oikopleura (Coecaria) longicauda,Pegea confoederata,Pelagobia longicirrata,Penilia avirostris,Pseudevadne tergestina,Rhabdonella amor,Rhabdonella apophysata,Rhabdonella spiralis,Rhabdosoma whitei,Salpingella acuminata,Serratosagitta pacifica,Serratosagitta serratodentata,Tectillaria fertilis,Thalia democratica,Thysanoessa gregaria,Tintinnopsis lobiancoi,Tintinnopsis mortensenii,Tintinnopsis radix,Xystonella treforti,Xystonellopsis heros,Xystonellopsis pulchra,Zoothamnium pelagicum
ROT20151022,Rottnest Island,-32,115.41667,2015-10-22T09:36:00Z,2015,10,22,09:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.9148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20151013,Port Hacking,-34.11923,151.22667,2015-10-14T09:42:00Z,2015,10,14,09:42:00,0,0,0,0,0,0,0,0,0,28.2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20151001,Maria Island,-42.59667,148.23333,2015-10-01T11:05:00Z,2015,10,1,11:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20150924,Rottnest Island,-32,115.41667,2015-09-24T10:08:00Z,2015,9,24,10:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20150923,Yongala,-19.30847,147.61842,2015-09-23T13:11:00Z,2015,9,23,13:11:00,0,0,0,0,0,0,0,16.3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,0,0,0,103.3693,0,0,0,0,0,0,0,0
KAI20150909,Kangaroo Island,-35.83217,136.44733,2015-09-09T12:50:00Z,2015,9,9,12:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5364,0,0,0,0,0,0,0,0,0,24.7542,0,0,0,0,0,0,0,0
NSI20150907,North Stradbroke,-27.345,153.562,2015-09-07T10:40:00Z,2015,9,7,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,6.4297,25.7186,19.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20150827,Rottnest Island,-32,115.41667,2015-08-27T11:15:00Z,2015,8,27,11:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,6.2868,0,0
YON20150825,Yongala,-19.30847,147.61842,2015-08-25T10:45:00Z,2015,8,25,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20150819,Port Hacking,-34.11923,151.22667,2015-08-19T10:03:00Z,2015,8,19,10:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20150817,North Stradbroke,-27.345,153.562,2015-08-17T10:30:00Z,2015,8,17,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20150811,Maria Island,-42.59667,148.23333,2015-08-12T09:35:00Z,2015,8,12,09:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20150804_04:30,Darwin,-12.4,130.76805,2015-08-04T14:00:00Z,2015,8,4,14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,0,0,0
YON20150804,Yongala,-19.30847,147.61842,2015-08-04T11:45:00Z,2015,8,4,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20150731,North Stradbroke,-27.345,153.562,2015-07-31T10:15:00Z,2015,7,31,10:15:00,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,32.1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0
ROT20150724,Rottnest Island,-32,115.41667,2015-07-24T09:20:00Z,2015,7,24,09:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20150723,Maria Island,-42.59667,148.23333,2015-07-23T10:45:00Z,2015,7,23,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20150723,Port Hacking,-34.11923,151.22667,2015-07-23T10:07:00Z,2015,7,23,10:07:00,0,0,0,0,0,0,0,0,0,0,0,3.6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20150701,Rottnest Island,-32,115.41667,2015-07-01T09:46:00Z,2015,7,1,09:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20150630,Port Hacking,-34.11923,151.22667,2015-06-30T11:11:00Z,2015,6,30,11:11:00,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20150629,Kangaroo Island,-35.83217,136.44733,2015-06-30T07:35:00Z,2015,6,30,07:35:00,0,0,0,0,0,0,0,0,0,1.4145,0,4.2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20150624,North Stradbroke,-27.345,153.562,2015-06-24T10:30:00Z,2015,6,24,10:30:00,0,0,0,0,3.2148,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20150618,Yongala,-19.30847,147.61842,2015-06-18T10:55:00Z,2015,6,18,10:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3215,0,0,0,0
YON20150601,Yongala,-19.30847,147.61842,2015-06-01T12:55:00Z,2015,6,1,12:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20150528,North Stradbroke,-27.345,153.562,2015-05-28T10:15:00Z,2015,5,28,10:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20150526,Maria Island,-42.59667,148.23333,2015-05-26T10:35:00Z,2015,5,26,10:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20150518,Port Hacking,-34.11923,151.22667,2015-05-19T09:43:00Z,2015,5,19,09:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,42.4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20150512,North Stradbroke,-27.345,153.562,2015-05-12T10:15:00Z,2015,5,12,10:15:00,0,0,0,0,0,0,0,0,0,0,0,2.5719,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20150507,Rottnest Island,-32,115.41667,2015-05-07T09:36:00Z,2015,5,7,09:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5848,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20150505,Darwin,-12.4,130.76805,2015-05-06T08:24:00Z,2015,5,6,08:24:00,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0
YON20150430,Yongala,-19.30847,147.61842,2015-04-30T12:10:00Z,2015,4,30,12:10:00,0,0,2.2669,0,0,0,0,0,0,0,0,0,0,0,6.8006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20150421,Maria Island,-42.59667,148.23333,2015-04-21T10:50:00Z,2015,4,21,10:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1038,15.1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20150408,Kangaroo Island,-35.83217,136.44733,2015-04-09T07:11:00Z,2015,4,9,07:11:00,0,0,0,0,0,0,0,0,0,0,0,9.9017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20150330,Port Hacking,-34.11923,151.22667,2015-03-31T09:32:00Z,2015,3,31,09:32:00,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20150324,Yongala,-19.30847,147.61842,2015-03-24T15:15:00Z,2015,3,24,15:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20150323,North Stradbroke,-27.345,153.562,2015-03-23T11:40:00Z,2015,3,23,11:40:00,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20150319,Rottnest Island,-32,115.41667,2015-03-19T11:47:00Z,2015,3,19,11:47:00,0,0,0,0,0,0,0,0,0,0,0,15.7169,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,51.0801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20150316,Darwin,-12.4,130.76805,2015-03-17T08:35:00Z,2015,3,17,08:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8408,0,0,0,0
MAI20150312,Maria Island,-42.59667,148.23333,2015-03-13T09:33:00Z,2015,3,13,09:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20150304,North Stradbroke,-27.345,153.562,2015-03-04T10:30:00Z,2015,3,4,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,3.2148,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20150225,Port Hacking,-34.11923,151.22667,2015-02-26T09:37:00Z,2015,2,26,09:37:00,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,130.8438,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20150224,Maria Island,-42.59667,148.23333,2015-02-25T10:20:00Z,2015,2,25,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943,0,0,0,0,0,0,0,0
KAI20150224,Kangaroo Island,-35.83217,136.44733,2015-02-25T08:55:00Z,2015,2,25,08:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20150224,Yongala,-19.30847,147.61842,2015-02-24T10:40:00Z,2015,2,24,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20150224,Rottnest Island,-32,115.41667,2015-02-24T10:17:00Z,2015,2,24,10:17:00,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.3488,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20150203_00:30,Darwin,-12.4,130.76805,2015-02-03T10:00:00Z,2015,2,3,10:00:00,0,0,0,0,0,0,123.0024,15.3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.0047,0,0,0,0
ROT20150128,Rottnest Island,-32,115.41667,2015-01-28T10:15:00Z,2015,1,28,10:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20150121,Port Hacking,-34.11923,151.22667,2015-01-22T09:48:00Z,2015,1,22,09:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20150119,Yongala,-19.30847,147.61842,2015-01-19T11:25:00Z,2015,1,19,11:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20150119,North Stradbroke,-27.345,153.562,2015-01-19T10:35:00Z,2015,1,19,10:35:00,0,0,0,0,0,6.4297,0,0,0,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8593,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20141223,North Stradbroke,-27.345,153.562,2014-12-23T10:35:00Z,2014,12,23,10:35:00,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20141216,Rottnest Island,-32,115.41667,2014-12-16T09:37:00Z,2014,12,16,09:37:00,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,306.4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20141208,Maria Island,-42.59667,148.23333,2014-12-09T10:05:00Z,2014,12,9,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20141209,Yongala,-19.30847,147.61842,2014-12-09T10:04:00Z,2014,12,9,10:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20141208,Port Hacking,-34.11923,151.22667,2014-12-09T09:51:00Z,2014,12,9,09:51:00,0,0,0,0,0,0,0,0,0,0,0,3.627,0,0,0,0,10.881,0,0,0,0,0,0,0,0,0,16.3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20141201,Kangaroo Island,-35.83217,136.44733,2014-12-02T06:05:00Z,2014,12,2,06:05:00,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,109.6259,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0
DAR20141130,Darwin,-12.4,130.76805,2014-12-01T07:18:00Z,2014,12,1,07:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5848,0,0,0,0
MAI20141127,Maria Island,-42.59667,148.23333,2014-11-28T09:30:00Z,2014,11,28,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.8046,0,0,0,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20141120,Yongala,-19.30847,147.61842,2014-11-21T08:48:00Z,2014,11,21,08:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4018,0,0,0,0,0,0,0,0,6.8006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20141119,Rottnest Island,-32,115.41667,2014-11-19T10:16:00Z,2014,11,19,10:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1509,0,0,0,0,0,0,0,0,0,361.4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20141112,Port Hacking,-34.11923,151.22667,2014-11-13T09:36:00Z,2014,11,13,09:36:00,0,0,0,0,0,0,0,0,0,0,0,3.5902,0,0,3.5902,0,0,0,0,0,0,0,0,0,0,0,14.3607,10.7705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20141107,North Stradbroke,-27.345,153.562,2014-11-07T10:35:00Z,2014,11,7,10:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20141029,Maria Island,-42.59667,148.23333,2014-10-30T09:27:00Z,2014,10,30,09:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3594,0,0,2.3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20141029,Kangaroo Island,-35.83217,136.44733,2014-10-29T11:00:00Z,2014,10,29,11:00:00,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20141021,Port Hacking,-34.11923,151.22667,2014-10-22T09:30:00Z,2014,10,22,09:30:00,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,70.7264,350.0955,0,0,0,0,0,0,0,0,0,148.5254,28.2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20141020,North Stradbroke,-27.345,153.562,2014-10-20T10:45:00Z,2014,10,20,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7264,57.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20141014,Yongala,-19.30847,147.61842,2014-10-14T12:02:00Z,2014,10,14,12:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20141014,Rottnest Island,-32,115.41667,2014-10-14T11:52:00Z,2014,10,14,11:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,385.0657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20140919,Rottnest Island,-32,115.41667,2014-09-19T12:57:00Z,2014,9,19,12:57:00,0,0,0,0,0,0,0,0,0,0,0,10.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.239,0,0
NSI20140917,North Stradbroke,-27.345,153.562,2014-09-17T10:30:00Z,2014,9,17,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.9439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20140915,Maria Island,-42.59667,148.23333,2014-09-16T09:20:00Z,2014,9,16,09:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,4.7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20140911,Port Hacking,-34.11923,151.22667,2014-09-11T10:13:00Z,2014,9,11,10:13:00,0,0,0,0,0,0,0,0,10.8255,1.8042,0,3.6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6721,0,0,0,0,0,0,0,0,0,173.2074,0,0,0,0,0,0,0,0
YON20140910,Yongala,-19.30847,147.61842,2014-09-10T10:35:00Z,2014,9,10,10:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20140906_00:30,Darwin,-12.4,130.76805,2014-09-06T10:00:00Z,2014,9,6,10:00:00,0,0,0,0,0,0,44.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4693,14.7347,117.8773,0,0,0,0
ROT20140902,Rottnest Island,-32,115.41667,2014-09-02T11:55:00Z,2014,9,2,11:55:00,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,7.8585,0,0,0,0,0,0,0,0,0,7.8585,0,0
NSI20140901,North Stradbroke,-27.345,153.562,2014-09-01T10:10:00Z,2014,9,1,10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20140824,Port Hacking,-34.11923,151.22667,2014-08-25T09:57:00Z,2014,8,25,09:57:00,0,0,0,0,0,0,0,1.7682,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20140821,Maria Island,-42.59667,148.23333,2014-08-21T11:50:00Z,2014,8,21,11:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20140820,Yongala,-19.30847,147.61842,2014-08-20T11:15:00Z,2014,8,20,11:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20140807,Maria Island,-42.59667,148.23333,2014-08-07T12:00:00Z,2014,8,7,12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20140730,Rottnest Island,-32,115.41667,2014-07-30T10:03:00Z,2014,7,30,10:03:00,0,0,0,0,0,0,0,0,0,7.8585,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20140725,North Stradbroke,-27.345,153.562,2014-07-25T10:35:00Z,2014,7,25,10:35:00,0,0,0,0,0,0,0,0,0,32.1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20140717,Yongala,-19.30847,147.61842,2014-07-17T10:28:00Z,2014,7,17,10:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20140716,Port Hacking,-34.11923,151.22667,2014-07-16T10:00:00Z,2014,7,16,10:00:00,0,0,0,0,0,0,0,0,0,42.4358,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20140713,Kangaroo Island,-35.83217,136.44733,2014-07-13T16:13:00Z,2014,7,13,16:13:00,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20140703,Maria Island,-42.59667,148.23333,2014-07-03T11:30:00Z,2014,7,3,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20140702,Darwin,-12.4,130.76805,2014-07-03T09:08:00Z,2014,7,3,09:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20140624,Rottnest Island,-32,115.41667,2014-06-24T13:16:00Z,2014,6,24,13:16:00,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20140624,Yongala,-19.30847,147.61842,2014-06-24T10:53:00Z,2014,6,24,10:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20140623,North Stradbroke,-27.345,153.562,2014-06-23T10:20:00Z,2014,6,23,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20140619,Maria Island,-42.59667,148.23333,2014-06-19T11:30:00Z,2014,6,19,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
