NRS_TRIP_CODE,SAMPLE_DEPTH_M,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,QC_FLAG
NRSROT20120824,40,0.036,0,0.047,0,(null),0.009,0,0.005,0,0.025,0.048,0.007,0,0.018,0.005,0.056,0,0,0.013,0,0,0.007,0,0,0.01,0,0,0,0,0.062,0.062,0,0.312,0.312,0,0,0,0,(null),(null),0.01,0,1
NRSYON20140317,26,0.039,0,0.038,0,(null),0.016,0,0,0,0.012,0.054,0.005,0,0.01,0.003,0.065,0.007,0,0.012,0,0,0.003,0,0,0.087,0,0,0,0,0.038,0.038,0,0.436,0.436,0,0,0,0,(null),(null),0.024,0,1
NRSYON20140501,26,0.026,0,0.029,0,(null),0.005,0,0,0,0.016,0.027,0,0,0,0,0.056,0.004,0,0.012,0,0,0,0,0.001,0.077,0,0,0,0.004,0.014,0.018,0.033,0.269,0.302,0,0,0,0,(null),(null),0.022,0,1
NRSYON20140527,26,0.014,0,0.018,0,(null),0.006,0,0,0,0.008,0.019,0.003,0,0.004,0.002,0.026,0.003,0,0.008,0,0,0,0,0,0.098,0,0,0,0.005,0.016,0.021,0.041,0.253,0.294,0,0,0,0,(null),(null),0.028,0,1
NRSYON20140624,26,0.018,0,0.024,0,(null),0.011,0,0,0,0.014,0.032,0,0,0,0.001,0.033,0,0,0.008,0,0,0,0,0,0.09,0,0,0,0.004,0.015,0.019,0.047,0.229,0.276,0,0,0,0,(null),(null),0.022,0,1
NRSDAR20121208_16:30,21,0.026,0,0.042,0.013,(null),0,0,0,0,0,0.128,0,0,0.011,0,0.027,0.005,0,0.015,0,0,0.009,0,0,0.054,0,0,0,0,0.042,0.042,0,0.415,0.415,0,0,0,0,(null),(null),0.027,0,1
NRSDAR20130405,25,0,0,0.036,0.014,(null),0,0,0,0,0,0.104,0,0,0,0,0.009,0,0,0.011,0,0,0.017,0,0,0.054,0,0,0,0,0.022,0.022,0,0.376,0.376,0,0,0,0,(null),(null),0.031,0,1
NRSYON20101208,26,0.018,0,0.025,0,(null),0.01,0,0,0,0.014,0.035,0,0,0,0.002,0.042,0,0,0.013,0,0,0,0,0,0.112,0,0,0,0.009,0.008,0.017,0.11,0.175,0.285,0,0,0,0,(null),(null),0.031,0,1
NRSYON20110414,26,0.03,0,0.03,0.007,(null),0,0,0,0,0.008,0.067,0.004,0,0.011,0.002,0.046,0.006,0,0.012,0,0,0,0,0,0.087,0,0,0,0,0.034,0.034,0,0.327,0.327,0,0,0,0,(null),(null),0.021,0,1
NRSYON20120402,26,0.027,0,0.031,0,(null),0.035,0,0,0,0.006,0.079,0.003,0,0.005,0.001,0.036,0.008,0,0.01,0,0,0,0,0,0.097,0,0,0,0,0.026,0.026,0,0.394,0.394,0,0,0,0,(null),(null),0.023,0,1
NRSYON20130611,26,0.044,0,0.066,0.01,(null),0,0,0,0,0.042,0.177,0.005,0,0.016,0.003,0.099,0,0,0.02,0,0,0.003,0,0,0.048,0,0,0,0,0.054,0.054,0,0.656,0.656,0,0,0,0,(null),(null),0.03,0,2
NRSNIN20101108,40,0.041,0,0.046,0,(null),0,0,0,0,0.05,0.083,0.009,0,0.02,0.003,0.085,0.009,0,0.013,0,0,0.005,0,0,0.036,0,0,0,0,0.085,0.085,0.047,0.421,0.468,0,0,0,0,(null),(null),0.025,0,1
NRSNIN20110706,40,0.025,0,0.032,0.004,(null),0,0,0,0,0.021,0.043,0.002,0,0.006,0.001,0.036,0,0,0.008,0,0,0.003,0,0,0.056,0,0,0,0,0.038,0.038,0.049,0.269,0.318,0,0,0,0,(null),(null),0.014,0,1
NRSNIN20120226,40,0.045,0,0.041,0.012,(null),0,0,0.012,0,0.019,0.103,0.005,0,0.012,0.003,0.052,0.011,0,0.01,0,0,0.004,0,0,0.044,0,0,0,0,0.054,0.054,0.032,0.398,0.43,0,0,0.078,0,(null),(null),0.034,0,1
NRSNIN20120827,40,0.049,0,0.05,0,(null),0.011,0,0.008,0,0.044,0.041,0.004,0,0.009,0.003,0.074,0.004,0,0.009,0,0,0.005,0,0,0.061,0,0,0,0.013,0.05,0.063,0.101,0.339,0.44,0,0,0,0,(null),(null),0.03,0,1
NRSKAI20110427,90,0.021,0,0.016,0.002,(null),0,0,0,0,0.024,0.027,0.003,0,0.008,0.002,0.02,0,0,0.005,0,0,0,0,0.002,0.003,0,0,0,0,0.025,0.025,0,0.112,0.112,0,0,0,0,(null),(null),0.005,0,1
NRSESP20101013,40,0.018,0,0,0.033,(null),0,0,0.009,0,0.017,0.026,0.005,0,0.014,0.003,0.072,0.006,0,0.013,0,0.002,0.009,0,0.004,0.014,0,0,0,0,0.047,0.047,0,0.236,0.236,0,0,0,0,(null),(null),0.009,0,0
NRSDAR20140906_00:30,24,0.014,0,0.021,0,(null),0.013,0,0,0,0.008,0.059,0.004,0,0.008,0.004,0.021,0.008,0,0.011,0,0,0.005,0,0,0.064,0,0,0,0,0.028,0.028,0,0.282,0.282,0,0,0,0,(null),(null),0.022,0,1
NRSDAR20140906_09:30,24,0.013,0,0.021,0,(null),0.018,0,0,0,0.005,0.068,0.003,0,0.007,0.003,0.019,0.007,0,0.011,0,0,0.004,0,0.004,0.084,0,0,0,0,0.031,0.031,0,0.301,0.301,0,0,0,0,(null),(null),0.025,0,1
NRSDAR20140906_03:30,24,0.015,0,0.023,0,(null),0.02,0,0,0,0.007,0.056,0.004,0,0.01,0.004,0.026,0.006,0,0.012,0,0,0.003,0,0,0.07,0,0,0,0,0.028,0.028,0,0.259,0.259,0,0,0,0,(null),(null),0.017,0,1
NRSDAR20140906_06:30,24,0.011,0,0.025,0,(null),0.012,0,0,0,0.007,0.074,0.004,0,0.012,0.004,0.025,0.006,0,0.012,0,0,0.005,0,0,0.084,0,0,0,0,0.037,0.037,0,0.322,0.322,0,0,0,0,(null),(null),0.026,0,1
NRSKAI20100112,90,0.009,0,0.014,0,(null),0,0,0,0,0.04,0.022,0.004,0,0.004,0.002,0.016,0,0,0.005,0,0,0,0,0,0.012,0,0,0,0,0.032,0.032,0.014,0.125,0.139,0,0,0,0,(null),(null),0.008,0,4
NRSKAI20101120,90,0.028,0,0.024,0,(null),0.032,0,0,0,0.035,0.042,0.004,0,0.01,0,0.029,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0.028,0.028,0,0.121,0.121,0,0,0,0,(null),(null),0.003,0,2
NRSKAI20120415,100,0.021,0,0.017,0.004,(null),0,0,0,0,0.036,0.027,0,0,0.004,0,0.016,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.005,0.101,0.106,0,0,0,0,(null),(null),0.004,0,0
NRSKAI20130220,100,0.05,0,0.036,0,(null),0.006,0,0,0,0.045,0.031,0.003,0,0.007,0.001,0.034,0,0,0.006,0,0,0.004,0,0,0.016,0,0,0,0.014,0.041,0.055,0.036,0.156,0.192,0,0,0,0,(null),(null),0.008,0,1
NRSNSI20110220,57,0,0,0.004,0,(null),0,0,0,0,0.003,0.011,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0,0,0,0,(null),(null),0,0,2
NRSYON20140717,26,0.012,0,0.02,0,(null),0.006,0,0.004,0,0.012,0.02,0.002,0,0.005,0.003,0.03,0.004,0,0.007,0,0,0,0,0,0.1,0,0,0,0.005,0.021,0.026,0.093,0.173,0.266,0,0,0,0,(null),(null),0.025,0,1
NRSMAI20091013,80,0.034,0,0.053,0.015,(null),0.006,0.244,0,0,0.005,0.253,0.004,0,0.01,0,0.009,0.004,0,0.027,0,0,0.006,0,0,0,0,0,0,0,0.02,0.02,0,0.634,0.634,0,0,0,0,(null),(null),0.018,0,1
NRSMAI20111214,82,0,0,0.005,0.002,(null),0,0.041,0,0,0.003,0.013,0.002,0,0.009,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.024,0,0.058,0.058,0,0,0,0,(null),(null),0.005,0,1
NRSESP20091216,50,0.022,0,0.033,0,(null),0,0,0.009,0,0.024,0.052,0.003,0,0.007,0.004,0.051,0,0,0.015,0,0,0.006,0,0,0.038,0,0,0,0,0.036,0.036,0,0.277,0.277,0,0,0,0,(null),(null),0.018,0,2
NRSROT20100617,40,0.022,0,0.03,0,(null),0,0,0,0,0.016,0.117,0.009,0,0.017,0.004,0.041,0.007,0,0.012,0,0,0.01,0,0,0.023,0,0,0,0,0.066,0.066,0.008,0.368,0.376,0,0,0,0,(null),(null),0.018,0,1
NRSROT20100924,40,0.02,0,0,0.037,(null),0,0,0.008,0,0.017,0.041,0.014,0,0.02,0.004,0.049,0,0,0.01,0,0.002,0.009,0,0,0.019,0,0,0,0,0.066,0.066,0,0.266,0.266,0,0,0,0,(null),(null),0.011,0,1
NRSROT20110527,40,0.053,0,0.065,0,(null),0.039,0,0.012,0,0.036,0.099,0.01,0,0.027,0.007,0.098,0,0,0.018,0,0,0.016,0,0,0.042,0,0,0,0,0.092,0.092,0.017,0.54,0.557,0,0,0,0,(null),(null),0.027,0,1
NRSDAR20111005,20,0.016,0,0.039,0.022,(null),0,0,0,0,0.007,0.192,0.007,0,0.027,0.005,0.011,0.017,0,0.016,0,0,0.012,0,0,0.09,0,0,0,0,0.075,0.075,0,0.617,0.617,0,0,0,0,(null),(null),0.042,0,1
NRSDAR20120417,17,0.032,0,0.047,0.006,(null),0,0,0.013,0,0,0.13,0.006,0,0.015,0,0.057,0,0,0.021,0,0,0.024,0,0.009,0.073,0,0,0,0,0.052,0.052,0,0.519,0.519,0,0,0,0,(null),(null),0.028,0,0
NRSDAR20120729_16:30,20,0.03,0,0.036,0,(null),0,0,0,0,0,0.101,0,0,0.019,0,0.023,0,0,0.009,0,0,0,0,0,0.082,0,0,0,0,0.069,0.069,0,0.472,0.472,0,0,0,0,(null),(null),0.037,0,0
NRSNSI20110623,57,0,0,0,0,(null),0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,(null),(null),0,0,1
NRSNSI20120213,57,0.193,0,0.168,0,(null),0.197,0.147,0.009,0,0.036,0.418,0,0,0,0,0.062,0,0,0.057,0,0,0,0,0.011,0,0,0,0,0,0.004,0.004,0,0.744,0.744,0,0,0,0,(null),(null),0.015,0,1
NRSNSI20120620,57,0.007,0,0.008,0,(null),0,0,0,0,0.005,0.013,0,0,0,0,0.009,0,0,0.002,0,0,0,0,0,0.004,0,0,0,0,0.006,0.006,0.009,0.045,0.054,0,0,0,0,(null),(null),0.002,0,1
NRSNSI20120821,57,0.003,0,0.01,0,(null),0,0,0,0,0.005,0.022,0,0,0,0,0.009,0,0,0.003,0,0,0,0,0,0.003,0,0,0,0,0.006,0.006,0,0.063,0.063,0,0,0,0,(null),(null),0.002,0,1
NRSNSI20130123,57,0.047,0,0.035,0,(null),0.009,0,0,0,0.037,0.054,0.002,0,0.003,0,0.027,0,0,0.009,0,0,0,0,0,0.003,0.003,0,0,0.005,0.023,0.028,0.008,0.182,0.19,0,0,0,0,(null),(null),0.005,0,1
NRSDAR20130617_11:30,23,0.019,0,0.039,0.011,(null),0,0,0,0,0,0.101,0.008,0,0.023,0.006,0.029,0,0,0.016,0,0,0.012,0,0,0.093,0,0,0,0,0.071,0.071,0,0.492,0.492,0,0,0,0,(null),(null),0.038,0,1
NRSDAR20130617_15:00,25,0.019,0,0.035,0.011,(null),0,0,0,0,0,0.09,0.008,0,0.021,0.005,0.026,0,0,0.014,0,0,0.012,0,0,0.079,0,0,0,0,0.057,0.057,0,0.471,0.471,0,0,0,0,(null),(null),0.039,0,1
NRSDAR20130617_18:30,21,0.02,0,0.034,0.012,(null),0,0,0,0,0,0.084,0.007,0,0.023,0.005,0.025,0,0,0.014,0,0,0.011,0,0,0.099,0,0,0,0,0.057,0.057,0,0.499,0.499,0,0,0,0,(null),(null),0.039,0,1
NRSYON20100224,26,0.02,0,0,0.035,(null),0,0,0.008,0,0.017,0.052,0.003,0,0.003,0.002,0.051,0,0,0.016,0,0,0,0,0,0.129,0,0,0,0,0.04,0.04,0.02,0.408,0.428,0,0.006,0,0,(null),(null),0.032,0,1
NRSYON20100729,26,0,0,0,0.009,(null),0,0,0,0,0.007,0.015,0,0,0,0.002,0.019,0,0,0.006,0,0,0,0,0,0.098,0,0,0,0,0.009,0.009,0.053,0.116,0.169,0,0,0,0,(null),(null),0.017,0,1
NRSYON20101101,26,0,0,0,0.007,(null),0,0,0,0,0.008,0.01,0,0,0,0,0.018,0,0,0.006,0,0,0,0,0,0.088,0,0,0,0.01,0,0.01,0.049,0.08,0.129,0,0,0,0,(null),(null),0.015,0,1
NRSNSI20150119,57,0.044,0,0.032,0,(null),0.021,0.039,0,0,0.005,0.188,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0.005,0.004,0,0,0,0,0,0,0.343,0.343,0,0,0,0,(null),(null),0.003,0,1
NRSNSI20140623,57,0.002,0,0.002,0,(null),0,0,0,0,0.003,0.008,0,0,0,0,0.006,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.002,0.035,0.037,0,0,0,0,(null),(null),0.001,0,1
NRSMAI20101001,80,0,0,0.024,0,(null),0,0,0,0,0.008,0.09,0.007,0,0.022,0.005,0.026,0,0,0.014,0,0,0.007,0,0,0.006,0,0,0,0,0.063,0.063,0,0.321,0.321,0,0,0,0,(null),(null),0.014,0,1
NRSMAI20110223,80,0.021,0,0.016,0.009,(null),0.008,0,0,0,0.016,0.029,0.011,0,0.026,0.006,0.039,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0.075,0.075,0,0.205,0.205,0,0,0,0,(null),(null),0.008,0,1
NRSMAI20130129,85,0.017,0,0.018,0,(null),0,0,0,0,0.007,0.024,0.002,0,0.005,0,0.016,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.09,0.09,0,0,0,0,(null),(null),0.004,0,2
NRSNSI20130806,57,0.004,0,0.008,0,(null),0.004,0,0,0,0.002,0.018,0,0,0,0,0.005,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.043,0,0,0,0,(null),(null),0,0,1
NRSROT20110125,40,0.023,0,0.021,0,(null),0.005,0,0,0,0.029,0.029,0.002,0,0.006,0.001,0.031,0,0,0.011,0,0,0,0,0.002,0.017,0,0,0,0.004,0.023,0.027,0.017,0.138,0.155,0,0,0,0,(null),(null),0.01,0,1
NRSROT20110826,40,0.013,0,0.03,0,(null),0.023,0,0.01,0,0.019,0.048,0.006,0,0.014,0.005,0.032,0,0,0.009,0,0,0.013,0,0,0.024,0.004,0,0,0,0.049,0.049,0,0.285,0.285,0,0,0,0,(null),(null),0.013,0,1
NRSROT20121126,40,0.016,0,0.028,0,(null),0.008,0,0.007,0,0.013,0.039,0.003,0,0.006,0.002,0.03,0,0,0.011,0,0,0.004,0,0.003,0.014,0,0,0,0,0.034,0.034,0.02,0.155,0.175,0,0,0,0,(null),(null),0.007,0,1
NRSNSI20111116,57,0.011,0,0.013,0,(null),0.006,0,0,0,0.004,0.026,0.005,0,0.005,0,0.012,0,0,0.003,0,0,0,0,0,0.004,0.006,0,0,0,0.024,0.024,0,0.09,0.09,0,0,0,0,(null),(null),0.003,0,0
NRSNSI20120912,57,0.015,0,0.01,0,(null),0,0,0,0,0.004,0.021,0.002,0,0.003,0.001,0.013,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0.077,0.077,0,0,0,0,(null),(null),0.001,0,1
NRSNSI20121114,57,0.022,0,0.021,0,(null),0.006,0,0,0,0.003,0.058,0,0,0,0,0.006,0,0,0.005,0,0,0,0,0,0.002,0,0,0,0,0.008,0.008,0.004,0.131,0.135,0,0,0,0,(null),(null),0.003,0,1
NRSYON20140820,26,0.005,0,0.012,0.003,(null),0,0,0,0,0.007,0.013,0,0,0,0.002,0.015,(null),0,0.006,0,0.002,0,0,0,0.069,0,0,0,0.004,0.017,0.021,0.059,0.104,0.163,0,0,0,0,(null),(null),0.012,0,1
NRSYON20140910,26,0.006,0,0.011,0,(null),0.006,0,0,0,0.006,0.012,0,0,0,0.003,0.016,(null),0,0.006,0,0,0,0,0,0.067,0,0,0,0.006,0.01,0.016,0.061,0.091,0.152,0,0,0,0,(null),(null),0.014,0,1
NRSMAI20140807,85,0.021,0,0.023,0,(null),0,0,0.003,0,0.023,0.025,0.005,0,0.013,0.003,0.037,(null),0,0.006,0,0,0.007,0,0,0.005,0,0,0,0,0.046,0.046,0.005,0.193,0.198,0,0,0,0,(null),(null),0.007,0,1
NRSMAI20140821,85,0.027,0,0.036,0.006,(null),0,0,0.007,0,0.02,0.031,0.012,0,0.028,0.006,0.05,(null),0,0.008,0,0,0.008,0,0,0.014,0,0,0,0,0.1,0.1,0.006,0.319,0.325,0,0,0,0,(null),(null),0.014,0,0
NRSROT20140902,40,0.041,0,0.047,0,(null),0.025,0,0.005,0,0.019,0.085,0.006,0,0.011,0.003,0.06,0.004,0.018,0,0,0.003,0.006,0,0.004,0.015,0.004,0,0,0,0.047,0.047,0.006,0.314,0.32,0,0,0,0,(null),(null),0.015,0,0
NRSYON20091123,26,0,0,0.008,0,(null),0,0,0,0,0.006,0.017,0,0,0,0,0.02,0.004,0,0.006,0,0,0,0,0,0.124,0,0,0,0,0.014,0.014,0.048,0.193,0.241,0,0,0,0,(null),(null),0.024,0,1
NRSYON20120604,26,0.024,0,0.019,0.007,(null),0,0,0,0,0.016,0.024,0,0,0,0,0.041,0,0,0.009,0,0,0,0,0,0.051,0,0,0,0,0.014,0.014,0,0.23,0.23,0,0,0,0,(null),(null),0.012,0,1
NRSYON20121219,26,0.017,0,0.024,0,(null),0.012,0,0.006,0,0.013,0.025,0,0,0,0.002,0.031,0,0,0.009,0,0,0,0,0,0.079,0,0,0,0.009,0.016,0.025,0.055,0.251,0.306,0,0,0,0,(null),(null),0.025,0,1
NRSYON20130131,26,0.043,0,0.046,0,(null),0.017,0,0,0,0.014,0.085,0.003,0,0.008,0.003,0.039,0.006,0,0.015,0,0,0,0,0,0.049,0,0,0,0,0.046,0.046,0.009,0.417,0.426,0,0,0,0,(null),(null),0.018,0,1
NRSYON20130515,26,0.022,0,0.025,0.003,(null),0,0,0,0,0.009,0.049,0.002,0,0.004,0.001,0.031,0.003,0,0.007,0,0,0.004,0,0,0.057,0,0,0,0,0.02,0.02,0,0.299,0.299,0,0,0,0,(null),(null),0.019,0,1
NRSYON20130719,26,0.011,0,0.018,0,(null),0.009,0,0,0,0.013,0.02,0,0,0,0,0.032,0,0,0.009,0,0,0,0,0,0.059,0,0,0,0,0.008,0.008,0,0.208,0.208,0,0,0,0,(null),(null),0.015,0,1
NRSNIN20120509,40,0.025,0,0.032,0,(null),0.004,0,0,0,0.013,0.037,0.005,0,0.011,0,0.033,0.004,0,0.006,0,0,0.005,0,0,0.057,0,0,0,0.007,0.063,0.07,0.059,0.33,0.389,0,0,0,0,(null),(null),0.023,0,1
NRSKAI20091115,90,0,0,0.007,0,(null),0,0,0,0,0.006,0.017,0,0,0.002,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.013,0,0.081,0.081,0,0,0,0,(null),(null),0,0,4
NRSESP20130725,40,0.023,0,0.067,0,(null),0.016,0,0.009,0,0.033,0.116,0.01,0,0.023,0.007,0.052,0,0,0.016,0,0.003,0.013,0,0,0.016,0.004,0,0,0,0.07,0.07,0,0.511,0.511,0,0,0,0,(null),(null),0.012,0,1
NRSDAR20140702,20,0,0,0.011,0.007,(null),0,0,0,0,0,0.049,0,0,0,0,0.003,0,0,0.007,0,0,0.002,0,0,0.018,0,0,0,0,0.01,0.01,0,0.14,0.14,0,0,0,0,(null),(null),0.007,0,0
NRSROT20140319,40,0.036,0,0.044,0,(null),0.046,0,0.008,0,0.032,0.058,0.005,0,0.01,0.002,0.048,0.002,0,0.017,0,0.003,0.005,0,0.005,0.02,0,0,0,0,0.043,0.043,0.016,0.213,0.229,0,0,0,0,(null),(null),0.012,0,1
NRSROT20140519,40,0.029,0,0.034,0,(null),0.009,0,0.005,0,0.016,0.035,0.014,0,0.024,0.005,0.062,0.006,0,0.017,0,0.005,0.005,0,0.004,0.037,0.015,0,0,0,0.083,0.083,0.008,0.335,0.343,0,0,0,0,(null),(null),0.013,0,1
NRSROT20140624,40,0.078,0,0.098,0,(null),0.046,0,0.005,0,0.041,0.182,0.007,0,0.016,0.004,0.079,0.004,0,0.031,0,0,0.01,0,0,0.023,0,0,0,0,0.066,0.066,0.012,0.621,0.633,0,0,0,0,(null),(null),0.019,0,1
NRSROT20140919,40,0.014,0,0.027,0,(null),0.01,0,0,0,0.004,0.085,0.003,0,0.007,0.001,0.019,0,0.008,0,0,0.002,0.001,0,0.002,0.007,0.002,0,0,0,0.031,0.031,0.003,0.207,0.21,0,0,0,0,(null),(null),0.008,0,0
NRSMAI20090601,80,0.031,0,0.044,0.022,(null),0,0,0.022,0,0.034,0.051,0.019,0,0.042,0.01,0.072,0,0,0.015,0,0,0.026,0,0,0.01,0,0,0,0,0.159,0.159,0,0.508,0.508,0,0,0,0,(null),(null),0.021,0,2
NRSMAI20091207,80,0,0,0.005,0,(null),0,0,0,0,0,0.021,0,0,0,0,0.006,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.056,0,0,0,0,(null),(null),0,0,2
NRSMAI20110328,82,0.017,0,0.029,0,(null),0.007,0,0,0,0.017,0.034,0.006,0,0.019,0.003,0.042,0,0,0.007,0,0,0.008,0,0,0.007,0,0,0,0,0.067,0.067,0,0.232,0.232,0,0,0,0,(null),(null),0.01,0,1
NRSMAI20110407,82,0.005,0,0.012,0,(null),0.009,0,0,0,0.008,0.019,0.003,0,0.006,0,0.013,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0.018,0.018,0,0.081,0.081,0,0,0,0,(null),(null),0.006,0,2
NRSMAI20110812,85,0.014,0,0.017,0,(null),0.011,0,0,0,0.013,0.047,0.004,0,0.011,0.003,0.021,0,0,0.005,0,0,0,0,0,0.005,0,0,0,0,0.036,0.036,0,0.163,0.163,0,0,0,0,(null),(null),0.007,0,1
NRSMAI20121017,85,0.054,0,0.098,0,(null),0.095,0.141,0,0,0.006,0.307,0.003,0,0.011,0,0.012,0,0,0.024,0,0,0.004,0,0,0,0,0,0,0,0.029,0.029,0,0.664,0.664,0,0,0.122,0,(null),(null),0.019,0,1
NRSMAI20130528,85,0.059,0,0.063,0,(null),0.036,0,0.006,0,0.034,0.086,0.009,0,0.025,0.008,0.072,0,0,0.018,0,0,0.013,0,0,0.004,0,0,0,0,0.079,0.079,0,0.433,0.433,0,0,0,0,(null),(null),0.014,0,2
NRSESP20090512,48,0.06,0,0.05,0,(null),0.155,0.071,0.013,0,0.022,0.105,0.006,0,0.019,0.004,0.054,0.004,0,0.015,0,0,0.006,0,0,0.022,0,0,0,0,0.053,0.053,0,0.237,0.237,0,0,0,0,(null),(null),0.013,0,1
NRSNSI20130819,57,0.007,0,0.008,0,(null),0.004,0,0,0,0.002,0.021,0,0,0,0,0.003,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.057,0,0,0,0,(null),(null),0,0,1
NRSROT20100520,40,0.033,0,0,0.04,(null),0,0,0,0,0.019,0.077,0.008,0,0.021,0.006,0.043,0,0,0.013,0,0,0.007,0,0,0.01,0,0,0,0,0.074,0.074,0,0.306,0.306,0,0,0,0,(null),(null),0.014,0,1
NRSROT20110725,40,0.026,0,0.037,0.005,(null),0,0.118,0.013,0,0.026,0.069,0.009,0,0.022,0.005,0.049,0,0,0.01,0,0,0.007,0,0,0.016,0,0,0,0,0.075,0.075,0,0.43,0.43,0,0,0,0,(null),(null),0.016,0,1
NRSROT20131001,40,0.042,0,0.057,0,(null),0.012,0,0.007,0,0.03,0.071,0.008,0,0.021,0.006,0.062,0,0,0.022,0,0.002,0.012,0,0.003,0.011,0,0,0,0,0.075,0.075,0,0.387,0.387,0,0,0,0,(null),(null),0.015,0,1
NRSROT20131017,40,0.013,0,0.024,0,(null),0.007,0,0.005,0,0.008,0.026,0.003,0,0.009,0.001,0.032,0,0,0.011,0,0.005,0.009,0,0.008,0.014,0.003,0,0,0,0.033,0.033,0,0.188,0.188,0,0,0,0,(null),(null),0.007,0,1
NRSDAR20120114_23:35,22,0,0,0.042,0.028,(null),0,0,0,0,0,0.219,0.006,0,0.017,0.004,0.017,0,0,0.02,0,0,0.013,0,0,0.108,0,0,0,0,0.049,0.049,0,0.62,0.62,0,0,0,0,(null),(null),0.044,0,1
NRSDAR20120729_19:30,22,0.027,0,0.04,0,(null),0,0,0,0,0,0.102,0,0,0.024,0,0.03,0,0,0.015,0,0,0,0,0,0.078,0,0,0,0,0.072,0.072,0,0.504,0.504,0,0,0,0,(null),(null),0.036,0,0
NRSROT20141014,40,0.023,0,0.027,0,(null),0.008,0,0.004,0,0.008,0.038,0.007,0,0.018,0.004,0.028,0.002,0.008,0,0,0.004,0.003,0,0.002,0.013,0.003,0,0,0,0.062,0.062,0.008,0.225,0.233,0,0,0,0,(null),(null),0.009,0,0
NRSROT20141119,40,0.024,0,0.035,0,(null),0.015,0,0.006,0,0.015,0.044,0.005,0,0.011,0.005,0.051,0.006,0.022,0,0,0.004,0.006,0,0.004,0.03,0.005,0,0,0,0.045,0.045,0.007,0.295,0.302,0,0,0,0,(null),(null),0.015,0,0
NRSMAI20100615,80,0.023,0,0.03,0,(null),0,0,0.006,0,0.026,0.033,0.011,0,0.023,0.006,0.048,0,0,0.008,0,0,0.015,0,0,0.014,0,0,0,0,0.089,0.089,0,0.328,0.328,0,0,0,0,(null),(null),0.013,0,2
NRSMAI20101027,80,0,0,0.03,0,(null),0,0,0,0,0,0.154,0,0,0.005,0,0.005,0,0,0.019,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0,(null),(null),0.009,0,2
NRSMAI20111005,85,0.008,0,0.028,0,(null),0.02,0.12,0,0,0.02,0.087,0.014,0,0.04,0.007,0.047,0,0,0.01,0,0,0.009,0,0,0.005,0,0,0,0,0.095,0.095,0,0.415,0.415,0,0,0,0,(null),(null),0.016,0,2
NRSMAI20120524,85,0.018,0,0.048,0.002,(null),0,0,0.01,0,0.029,0.027,0.013,0,0.025,0.006,0.057,0,0,0.007,0,0,0.023,0,0,0.012,0.003,0,0,0,0.112,0.112,0,0.384,0.384,0,0,0,0,(null),(null),0.019,0,2
NRSMAI20120724,85,0.013,0,0.034,0,(null),0,0,0,0,0.03,0.028,0.007,0,0.018,0.004,0.048,0,0,0.006,0,0,0.006,0,0,0.006,0,0,0,0,0.062,0.062,0,0.283,0.283,0,0,0,0,(null),(null),0.008,0,1
NRSMAI20130424,85,0.058,0,0.091,0,(null),0.025,0,0.02,0,0.03,0.077,0.014,0,0.036,0.011,0.108,0,0,0.014,0,0.002,0.035,0,0,0.008,0,0,0,0,0.14,0.14,0.004,0.665,0.669,0,0,0,0,(null),(null),0.025,0,1
