SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_PER_M3
1594,Podon spp.,NON-COPEPOD,Cladoceran,Podon,spp.,3.5363
7138,Podon spp.,NON-COPEPOD,Cladoceran,Podon,spp.,7.1803
7123,Podon spp.,NON-COPEPOD,Cladoceran,Podon,spp.,3.5363
1074,Polychaete,NON-COPEPOD,Polychaete,(null),(null),24.7542
1084,Polychaete,NON-COPEPOD,Polychaete,(null),(null),16.0742
1091,Polychaete,NON-COPEPOD,Polychaete,(null),(null),22.5038
1100,Polychaete,NON-COPEPOD,Polychaete,(null),(null),0.0438
1103,Polychaete,NON-COPEPOD,Polychaete,(null),(null),7.0726
1109,Polychaete,NON-COPEPOD,Polychaete,(null),(null),0.6876
1124,Polychaete,NON-COPEPOD,Polychaete,(null),(null),3.5363
1127,Polychaete,NON-COPEPOD,Polychaete,(null),(null),15.717
1132,Polychaete,NON-COPEPOD,Polychaete,(null),(null),17.6816
1162,Polychaete,NON-COPEPOD,Polychaete,(null),(null),64.2967
1218,Polychaete,NON-COPEPOD,Polychaete,(null),(null),10.609
1220,Polychaete,NON-COPEPOD,Polychaete,(null),(null),39.2924
1233,Polychaete,NON-COPEPOD,Polychaete,(null),(null),23.5755
1242,Polychaete,NON-COPEPOD,Polychaete,(null),(null),19.289
1253,Polychaete,NON-COPEPOD,Polychaete,(null),(null),7.0726
1291,Polychaete,NON-COPEPOD,Polychaete,(null),(null),48.9644
1330,Polychaete,NON-COPEPOD,Polychaete,(null),(null),12.8593
1352,Polychaete,NON-COPEPOD,Polychaete,(null),(null),7.8585
1362,Polychaete,NON-COPEPOD,Polychaete,(null),(null),0.8841
1402,Polychaete,NON-COPEPOD,Polychaete,(null),(null),102.7999
1412,Polychaete,NON-COPEPOD,Polychaete,(null),(null),1.7682
1418,Polychaete,NON-COPEPOD,Polychaete,(null),(null),0.3536
1442,Polychaete,NON-COPEPOD,Polychaete,(null),(null),3.2148
1443,Polychaete,NON-COPEPOD,Polychaete,(null),(null),0.6045
3077,Polychaete,NON-COPEPOD,Polychaete,(null),(null),1.4145
1486,Polychaete,NON-COPEPOD,Polychaete,(null),(null),122.411
1564,Polychaete,NON-COPEPOD,Polychaete,(null),(null),3.9292
1797,Polychaete,NON-COPEPOD,Polychaete,(null),(null),19.289
1558,Polychaete,NON-COPEPOD,Polychaete,(null),(null),12.1245
1739,Polychaete,NON-COPEPOD,Polychaete,(null),(null),3.9292
3041,Polychaete,NON-COPEPOD,Polychaete,(null),(null),16.0742
3089,Polychaete,NON-COPEPOD,Polychaete,(null),(null),7.8585
3140,Polychaete,NON-COPEPOD,Polychaete,(null),(null),1.5717
3230,Polychaete,NON-COPEPOD,Polychaete,(null),(null),23.5755
3301,Polychaete,NON-COPEPOD,Polychaete,(null),(null),7.0726
5633,Polychaete,NON-COPEPOD,Polychaete,(null),(null),1.4145
5831,Polychaete,NON-COPEPOD,Polychaete,(null),(null),7.8585
5915,Polychaete,NON-COPEPOD,Polychaete,(null),(null),5.4405
6680,Polychaete,NON-COPEPOD,Polychaete,(null),(null),28.2905
7385,Polychaete,NON-COPEPOD,Polychaete,(null),(null),3.2148
7569,Polychaete,NON-COPEPOD,Polychaete,(null),(null),3.5363
8554,Polychaete,NON-COPEPOD,Polychaete,(null),(null),4.4204
8585,Polychaete,NON-COPEPOD,Polychaete,(null),(null),7.8585
8796,Polychaete,NON-COPEPOD,Polychaete,(null),(null),0.7858
8812,Polychaete,NON-COPEPOD,Polychaete,(null),(null),94.3018
9114,Polychaete,NON-COPEPOD,Polychaete,(null),(null),4.5337
9393,Polychaete,NON-COPEPOD,Polychaete,(null),(null),2.3575
11025,Polychaete,NON-COPEPOD,Polychaete,(null),(null),3.2148
11238,Polychaete,NON-COPEPOD,Polychaete,(null),(null),9.4302
12055,Polychaete,NON-COPEPOD,Polychaete,(null),(null),14.1453
1121,Pseudevadne tergestina,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,3.2148
1124,Pseudevadne tergestina,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,590.5651
1134,Pseudevadne tergestina,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,194.4975
1530,Pseudevadne tergestina,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,3.2148
1594,Pseudevadne tergestina,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,35.3632
3310,Pseudevadne tergestina,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,1.1788
5498,Pseudevadne tergestina,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,180.7451
10774,Pseudevadne tergestina,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,15.3753
11874,Pseudevadne tergestina,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,7.0726
12555,Pseudevadne tergestina,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,8.8408
1245,Cavoliniidae body,NON-COPEPOD,Mollusc,(null),(null),6.4297
1254,Cavoliniidae body,NON-COPEPOD,Mollusc,(null),(null),3.0311
1342,Cavoliniidae body,NON-COPEPOD,Mollusc,(null),(null),7.0726
1346,Cavoliniidae body,NON-COPEPOD,Mollusc,(null),(null),6.8006
1362,Cavoliniidae body,NON-COPEPOD,Mollusc,(null),(null),0.8841
5517,Cavoliniidae body,NON-COPEPOD,Mollusc,(null),(null),3.5363
5633,Cavoliniidae body,NON-COPEPOD,Mollusc,(null),(null),0.7073
7615,Cavoliniidae body,NON-COPEPOD,Mollusc,(null),(null),1.5717
9409,Cavoliniidae body,NON-COPEPOD,Mollusc,(null),(null),4.7151
1091,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),45.0077
1093,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),321.4835
1107,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),0.442
1112,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),25.7187
1113,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),1.4735
1115,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),51.4374
1124,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),31.8269
1241,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),70.7264
1243,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),38.578
1254,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),7.0726
1288,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),42.4358
1293,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),3.2003
1323,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),3.1434
1330,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),3.2148
1332,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),7.3482
1352,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),0.9823
1388,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),31.4339
1397,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),27.2024
1412,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),17.6816
1416,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),25.7187
1417,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),12.8593
1442,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),16.0742
1492,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),0.6801
3026,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),9.6445
1538,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),10.7161
1541,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),114.9303
1564,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),11.7877
1788,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),13.6012
1797,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),28.9335
1484,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),134.7169
3207,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),15.717
5517,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),102.5532
5621,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),64.2967
9378,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),6.4297
7338,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),7.0726
6868,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),77.156
7646,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),2.2669
7747,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),15.717
7539,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),10.881
8182,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),357.7922
7832,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),3.5363
7862,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),7.0726
8765,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),45.0077
8505,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),12.8593
8645,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),27.2024
8962,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),102.8747
9667,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),10.609
10053,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),15.717
10085,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),424.3582
9899,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),249.6224
9960,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),35.3632
9547,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),27.2024
11394,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),77.156
11610,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),3.5363
12009,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),7.0726
12364,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),42.4358
1116,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),32.4162
1162,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),12.8593
1163,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),1.4735
1255,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),3.5363
1364,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),1.0104
1573,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),3.9292
1788,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),13.6012
5493,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),1.7682
5915,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),5.4405
8444,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),9.4302
8473,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),18.8604
8812,Salpidae,NON-COPEPOD,Thaliacean,(null),(null),133.5942
1117,Siphonophore,NON-COPEPOD,Cnidarian,(null),(null),1.7682
1227,Siphonophore,NON-COPEPOD,Cnidarian,(null),(null),3.5363
1292,Siphonophore,NON-COPEPOD,Cnidarian,(null),(null),5.4405
1343,Siphonophore,NON-COPEPOD,Cnidarian,(null),(null),13.6012
1390,Siphonophore,NON-COPEPOD,Cnidarian,(null),(null),7.8585
1405,Siphonophore,NON-COPEPOD,Cnidarian,(null),(null),0.8841
1415,Siphonophore,NON-COPEPOD,Cnidarian,(null),(null),2.0208
1492,Siphonophore,NON-COPEPOD,Cnidarian,(null),(null),0.6801
1573,Siphonophore,NON-COPEPOD,Cnidarian,(null),(null),19.6462
5831,Siphonophore,NON-COPEPOD,Cnidarian,(null),(null),15.717
7464,Siphonophore,NON-COPEPOD,Cnidarian,(null),(null),2.5719
1290,Sipunculid worm larvae,NON-COPEPOD,Sipunculid,(null),(null),5.4405
1561,Tomopteris spp.,NON-COPEPOD,Polychaete,Tomopteris,spp.,14.1453
3083,Tomopteris spp.,NON-COPEPOD,Polychaete,Tomopteris,spp.,0.0832
5873,Tomopteris spp.,NON-COPEPOD,Polychaete,Tomopteris,spp.,6.8006
1126,Acartia (Acanthacartia) sinjiensis f,COPEPOD,Copepod,Acartia (Acanthacartia),sinjiensis,17.9623
1745,Clausocalanus parapergens f,COPEPOD,Copepod,Clausocalanus,parapergens,5.6581
9159,Clausocalanus parapergens f,COPEPOD,Copepod,Clausocalanus,parapergens,3.9292
1126,Acartia (Acanthacartia) sinjiensis m,COPEPOD,Copepod,Acartia (Acanthacartia),sinjiensis,13.4717
1086,Eucalanidae j,COPEPOD,Copepod,(null),(null),45.0077
1144,Eucalanidae j,COPEPOD,Copepod,(null),(null),3.5363
1306,Eucalanidae j,COPEPOD,Copepod,(null),(null),2.6522
1314,Eucalanidae j,COPEPOD,Copepod,(null),(null),1.1788
1332,Eucalanidae j,COPEPOD,Copepod,(null),(null),1.837
1434,Eucalanidae j,COPEPOD,Copepod,(null),(null),54.4049
1530,Eucalanidae j,COPEPOD,Copepod,(null),(null),3.2148
1545,Eucalanidae j,COPEPOD,Copepod,(null),(null),2.6522
1767,Eucalanidae j,COPEPOD,Copepod,(null),(null),3.3153
5501,Eucalanidae j,COPEPOD,Copepod,(null),(null),26.1949
5887,Eucalanidae j,COPEPOD,Copepod,(null),(null),5.4405
7817,Eucalanidae j,COPEPOD,Copepod,(null),(null),6.4297
7661,Eucalanidae j,COPEPOD,Copepod,(null),(null),38.0834
8505,Eucalanidae j,COPEPOD,Copepod,(null),(null),12.8593
8535,Eucalanidae j,COPEPOD,Copepod,(null),(null),32.1483
8660,Eucalanidae j,COPEPOD,Copepod,(null),(null),13.6012
10939,Eucalanidae j,COPEPOD,Copepod,(null),(null),27.2024
11994,Eucalanidae j,COPEPOD,Copepod,(null),(null),14.1453
12394,Eucalanidae j,COPEPOD,Copepod,(null),(null),7.6876
11581,Eucalanidae j,COPEPOD,Copepod,(null),(null),28.2905
1342,Labidocera spp. j,COPEPOD,Copepod,Labidocera,spp.,14.1453
1451,Labidocera spp. j,COPEPOD,Copepod,Labidocera,spp.,0.442
5663,Labidocera spp. j,COPEPOD,Copepod,Labidocera,spp.,14.7347
10774,Labidocera spp. j,COPEPOD,Copepod,Labidocera,spp.,7.6876
1083,Labidocera pavo m,COPEPOD,Copepod,Labidocera,pavo,2.1432
1107,Lucicutia spp. j,COPEPOD,Copepod,Lucicutia,spp.,0.5304
1302,Lucicutia spp. j,COPEPOD,Copepod,Lucicutia,spp.,12.8593
1362,Lucicutia spp. j,COPEPOD,Copepod,Lucicutia,spp.,0.8841
8505,Lucicutia spp. j,COPEPOD,Copepod,Lucicutia,spp.,6.4297
9822,Lucicutia spp. j,COPEPOD,Copepod,Lucicutia,spp.,7.0726
10571,Lucicutia spp. j,COPEPOD,Copepod,Lucicutia,spp.,6.4297
11596,Lucicutia spp. j,COPEPOD,Copepod,Lucicutia,spp.,7.8585
11979,Lucicutia spp. j,COPEPOD,Copepod,Lucicutia,spp.,3.572
11994,Lucicutia spp. j,COPEPOD,Copepod,Lucicutia,spp.,7.0726
11854,Lucicutia spp. j,COPEPOD,Copepod,Lucicutia,spp.,6.4297
3023,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,1.4288
1486,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,108.8098
3275,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,1.0104
5523,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,0.6076
5621,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,2.5719
5887,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,3.8861
8182,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,24.9622
7676,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,21.762
7691,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,6.4297
8872,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,5.8939
8887,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,15.717
10100,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,18.8604
10164,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,7.8585
10729,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,136.0122
1316,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),15.717
1383,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),10.609
1387,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),47.1509
1393,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),7.8585
1403,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),442.0397
1433,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),5.2312
1441,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),48.2225
3077,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),0.7073
1534,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),7.0726
1552,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),7.8585
1788,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),27.2024
1791,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),13.6012
1806,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),14.1453
1555,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),31.4339
5501,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),183.3646
5516,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),15.717
5518,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),7.0726
5445,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),3.2148
5747,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),21.2179
5901,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),13.6012
5045,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),20.4018
5059,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),122.411
5017,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),34.0031
9378,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),45.0077
7262,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),159.1343
7338,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),24.7542
8008,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),3.1434
7764,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),12.8593
8047,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),55.0094
7978,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),10.609
7400,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),19.289
7554,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),55.0094
9144,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),23.5755
9159,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),94.3018
9241,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),137.5235
9296,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),7.0726
8489,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),2.3575
8660,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),68.0061
9746,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),14.1453
9472,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),40.8037
10085,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),254.6149
9607,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),7.0726
10379,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),11.3162
10317,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),1.7682
10571,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),12.8593
10756,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),14.1453
10925,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),14.7347
10480,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),7.0726
10363,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),15.717
10494,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),22.102
11040,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),35.3632
11364,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),25.7187
11963,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),6.2868
12426,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),27.2024
11451,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),10.609
11731,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),62.4056
12480,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),35.3632
1090,Pontellopsis krameri f,COPEPOD,Copepod,Pontellopsis,krameri,3.2148
1088,Rhincalanus nasutus f,COPEPOD,Copepod,Rhincalanus,nasutus,1.6074
1255,Rhincalanus nasutus f,COPEPOD,Copepod,Rhincalanus,nasutus,9.0934
3026,Rhincalanus nasutus m,COPEPOD,Copepod,Rhincalanus,nasutus,4.2864
1082,Sapphirina nigromaculata m,COPEPOD,Copepod,Sapphirina,nigromaculata,6.4297
5460,Sapphirina nigromaculata m,COPEPOD,Copepod,Sapphirina,nigromaculata,1.5717
1084,Sapphirina scarlata f,COPEPOD,Copepod,Sapphirina,scarlata,3.2148
1381,Sapphirina scarlata f,COPEPOD,Copepod,Sapphirina,scarlata,3.2148
1091,Scolecithrix danae m,COPEPOD,Copepod,Scolecithrix,danae,3.2148
5733,Scolecithrix danae m,COPEPOD,Copepod,Scolecithrix,danae,3.5363
1221,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,5.239
1224,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,35.3632
1289,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,471.5091
1291,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,119.6908
1300,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,90.0154
1307,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,14.1453
1313,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,38.8995
1342,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,7.0726
1365,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,38.578
1390,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,165.0282
1400,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,13.6012
1432,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,50.5188
3068,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,133.2526
1753,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,0.0707
3026,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,16.0742
3062,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,7.7721
1579,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,2.9469
3207,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,762.273
5497,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,0.5894
5845,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,55.0094
5901,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,54.4049
5031,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,95.2086
6666,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,3.5363
7878,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,15.324
7464,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,7.7156
8765,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,25.7187
8277,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,14.1453
8947,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,40.8037
9730,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,113.1622
9667,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,3.5363
9682,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,14.1453
10069,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,110.0188
10005,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,15.717
10149,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,64.2967
10409,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,64.2967
10675,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,95.2086
10756,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,7.0726
10480,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,14.1453
10509,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,7.0726
10729,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,81.6073
11394,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,64.2967
11186,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,44.204
11281,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,62.8679
11776,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,75.7782
11464,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,7.0726
12085,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,0.943
11822,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,51.4374
11670,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,23.5755
3023,Copilia mirabilis f,COPEPOD,Copepod,Copilia,mirabilis,1.4288
3095,Copilia mirabilis f,COPEPOD,Copepod,Copilia,mirabilis,4.7151
3302,Copilia mirabilis f,COPEPOD,Copepod,Copilia,mirabilis,1.7682
5518,Copilia mirabilis f,COPEPOD,Copepod,Copilia,mirabilis,3.5363
12349,Copilia mirabilis f,COPEPOD,Copepod,Copilia,mirabilis,3.5363
1242,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,19.289
1302,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,90.0154
1303,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,0.2947
1356,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,0.8841
3104,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,15.717
3292,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,6.4297
5490,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,19.289
5519,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,1.7682
5522,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,38.578
5621,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,12.8593
5945,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,62.8679
6997,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,6.4297
7646,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,2.2669
7524,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,13.6012
9607,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,10.609
9577,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,3.5363
9592,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,1.7682
10037,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,31.4339
10616,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,19.289
10796,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,14.1453
11309,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,7.8585
12202,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,12.8593
