SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_PER_M3
11349,Calanus australis CV,COPEPOD,Copepod,Calanus,australis,4.1604
12085,Calanus australis CV,COPEPOD,Copepod,Calanus,australis,0.943
1314,Subeucalanus spp. f,COPEPOD,Copepod,Subeucalanus,spp.,1.1788
1234,Oncaea venusta medium f,COPEPOD,Copepod,Oncaea,venusta medium,6.2868
7338,Oncaea venusta medium f,COPEPOD,Copepod,Oncaea,venusta medium,3.5363
11066,Oncaea venusta medium f,COPEPOD,Copepod,Oncaea,venusta medium,7.8585
1255,Oncaea mediterranea slender f,COPEPOD,Copepod,Oncaea,mediterranea slender,1.0104
1534,Evadne nordmanni m,NON-COPEPOD,Cladoceran,Evadne,nordmanni,7.0726
1314,Triconia conifera complex f,COPEPOD,Copepod,Triconia,conifera complex,3.5363
1530,Triconia conifera complex f,COPEPOD,Copepod,Triconia,conifera complex,3.2148
3270,Triconia conifera complex f,COPEPOD,Copepod,Triconia,conifera complex,6.4297
4913,Triconia conifera complex f,COPEPOD,Copepod,Triconia,conifera complex,1.4145
3077,Triconia conifera complex f,COPEPOD,Copepod,Triconia,conifera complex,0.5658
7138,Triconia conifera complex f,COPEPOD,Copepod,Triconia,conifera complex,3.5902
1594,Triconia conifera complex f,COPEPOD,Copepod,Triconia,conifera complex,2.3575
7338,Triconia conifera complex f,COPEPOD,Copepod,Triconia,conifera complex,3.5363
10180,Triconia conifera complex f,COPEPOD,Copepod,Triconia,conifera complex,6.4297
11874,Triconia conifera complex f,COPEPOD,Copepod,Triconia,conifera complex,7.0726
1218,Subeucalanus subtenuis f,COPEPOD,Copepod,Subeucalanus,subtenuis,3.5363
1222,Abylidae,NON-COPEPOD,Cnidarian,(null),(null),4.2436
1309,Oncaea mediterranea broad f,COPEPOD,Copepod,Oncaea,mediterranea broad,1.4735
5529,Oncaea mediterranea broad f,COPEPOD,Copepod,Oncaea,mediterranea broad,0.3929
9425,Oncaea mediterranea broad f,COPEPOD,Copepod,Oncaea,mediterranea broad,4.7151
7078,Podon intermedius f gravid,NON-COPEPOD,Cladoceran,Podon,intermedius,7.0726
10255,Podon intermedius f gravid,NON-COPEPOD,Cladoceran,Podon,intermedius,21.2179
11596,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,3.9292
11309,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,7.8585
1287,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,1.2859
1728,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,23.5755
5631,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,1.1051
5493,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,5.3045
5523,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,3.0381
7093,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,1.8135
5747,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,1.4145
5775,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,7.0726
7993,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,3.5363
8570,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,1.4145
8062,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,1.7682
9714,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,7.0726
10053,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,15.717
10317,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,1.7682
9746,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,14.1453
12202,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,6.4297
12867,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,31.4339
12466,Oithona setigera f,COPEPOD,Copepod,Oithona,setigera,3.5363
1362,Eucalanus hyalinus f,COPEPOD,Copepod,Eucalanus,hyalinus,0.8841
11409,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,199.3197
1470,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,6.4297
1354,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,73.9412
1381,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,16.0742
3026,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,9.6445
3143,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,4.4204
5517,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,7.0726
5761,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,7.2914
7862,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,3.5363
7277,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,7.8585
7993,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,1.7682
8473,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,9.4302
8827,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,3.5363
8796,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,3.1434
9271,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,123.7711
9038,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,89.5867
12685,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,57.867
11838,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,32.1483
12669,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,19.289
11424,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,21.2179
1291,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,10.881
1356,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,11.493
1379,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,3.2148
1417,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,12.8593
1361,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,41.7928
1524,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,19.289
1406,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,19.8918
1764,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,25.7187
1451,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,5.3045
1418,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,3.1827
1739,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,90.3726
1449,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,4.1257
1420,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,4.5972
1419,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,5.6581
1579,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,36.8366
3137,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,161.3445
1576,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,14.7347
1589,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,84.8716
1561,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,14.1453
1794,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,27.2024
1779,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,5.3045
3104,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,15.717
1791,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,27.2024
5442,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,7.8585
6576,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,22.6324
5945,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,7.8585
6966,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,12.8593
7062,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,8.2882
7078,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,44.7934
7615,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,11.0019
8812,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,47.1509
7509,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,61.2055
8380,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,18.8604
7732,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,23.5755
8047,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,31.4339
8887,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,15.717
9296,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,21.2179
9346,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,7.0726
8750,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,56.5811
9271,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,63.6537
10651,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,183.8885
10149,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,12.8593
9837,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,57.5241
10409,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,25.7187
10861,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,29.0764
10693,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,28.8679
11451,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,77.799
10822,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,56.5811
12394,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,23.0629
11253,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,160.3131
11994,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,10.609
11854,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,19.289
12701,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,38.578
5628,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,12.8593
10769,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,42.4358
11870,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,16.0742
12792,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,16.9743
12085,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,7.5441
12009,Oithona nana f,COPEPOD,Copepod,Oithona,nana,14.1453
1248,Oithona nana f,COPEPOD,Copepod,Oithona,nana,30.0051
1331,Oithona nana f,COPEPOD,Copepod,Oithona,nana,47.1509
1321,Oithona nana f,COPEPOD,Copepod,Oithona,nana,15.717
1330,Oithona nana f,COPEPOD,Copepod,Oithona,nana,15.0026
1364,Oithona nana f,COPEPOD,Copepod,Oithona,nana,2.0802
1524,Oithona nana f,COPEPOD,Copepod,Oithona,nana,64.2967
1332,Oithona nana f,COPEPOD,Copepod,Oithona,nana,3.6741
1346,Oithona nana f,COPEPOD,Copepod,Oithona,nana,6.8006
1397,Oithona nana f,COPEPOD,Copepod,Oithona,nana,13.6012
1401,Oithona nana f,COPEPOD,Copepod,Oithona,nana,40.8037
1541,Oithona nana f,COPEPOD,Copepod,Oithona,nana,2.3575
1418,Oithona nana f,COPEPOD,Copepod,Oithona,nana,0.7073
1412,Oithona nana f,COPEPOD,Copepod,Oithona,nana,12.3771
1420,Oithona nana f,COPEPOD,Copepod,Oithona,nana,3.5363
1324,Oithona nana f,COPEPOD,Copepod,Oithona,nana,13.4717
3289,Oithona nana f,COPEPOD,Copepod,Oithona,nana,10.609
3241,Oithona nana f,COPEPOD,Copepod,Oithona,nana,15.717
1586,Oithona nana f,COPEPOD,Copepod,Oithona,nana,39.2924
3302,Oithona nana f,COPEPOD,Copepod,Oithona,nana,19.4497
1806,Oithona nana f,COPEPOD,Copepod,Oithona,nana,8.8408
1785,Oithona nana f,COPEPOD,Copepod,Oithona,nana,272.0245
1431,Oithona nana f,COPEPOD,Copepod,Oithona,nana,34.9746
1492,Oithona nana f,COPEPOD,Copepod,Oithona,nana,2.0402
1788,Oithona nana f,COPEPOD,Copepod,Oithona,nana,136.0122
3092,Oithona nana f,COPEPOD,Copepod,Oithona,nana,325.3413
5445,Oithona nana f,COPEPOD,Copepod,Oithona,nana,22.5038
5493,Oithona nana f,COPEPOD,Copepod,Oithona,nana,14.1453
7385,Oithona nana f,COPEPOD,Copepod,Oithona,nana,12.8593
5945,Oithona nana f,COPEPOD,Copepod,Oithona,nana,47.1509
5817,Oithona nana f,COPEPOD,Copepod,Oithona,nana,23.5755
7322,Oithona nana f,COPEPOD,Copepod,Oithona,nana,66.7971
7661,Oithona nana f,COPEPOD,Copepod,Oithona,nana,77.7213
8932,Oithona nana f,COPEPOD,Copepod,Oithona,nana,34.0031
8277,Oithona nana f,COPEPOD,Copepod,Oithona,nana,7.0726
7993,Oithona nana f,COPEPOD,Copepod,Oithona,nana,1.7682
8092,Oithona nana f,COPEPOD,Copepod,Oithona,nana,32.6429
8947,Oithona nana f,COPEPOD,Copepod,Oithona,nana,95.2086
8857,Oithona nana f,COPEPOD,Copepod,Oithona,nana,74.2627
8902,Oithona nana f,COPEPOD,Copepod,Oithona,nana,330.0563
8750,Oithona nana f,COPEPOD,Copepod,Oithona,nana,7.0726
9622,Oithona nana f,COPEPOD,Copepod,Oithona,nana,70.7264
9547,Oithona nana f,COPEPOD,Copepod,Oithona,nana,190.4171
9592,Oithona nana f,COPEPOD,Copepod,Oithona,nana,5.3045
10848,Oithona nana f,COPEPOD,Copepod,Oithona,nana,176.8159
10394,Oithona nana f,COPEPOD,Copepod,Oithona,nana,141.4527
10675,Oithona nana f,COPEPOD,Copepod,Oithona,nana,380.8342
11379,Oithona nana f,COPEPOD,Copepod,Oithona,nana,38.578
10571,Oithona nana f,COPEPOD,Copepod,Oithona,nana,6.4297
11323,Oithona nana f,COPEPOD,Copepod,Oithona,nana,63.6537
11838,Oithona nana f,COPEPOD,Copepod,Oithona,nana,32.1483
12540,Oithona nana f,COPEPOD,Copepod,Oithona,nana,79.5672
12466,Oithona nana f,COPEPOD,Copepod,Oithona,nana,24.7542
10997,Oithona nana f,COPEPOD,Copepod,Oithona,nana,7.0726
11268,Oithona nana f,COPEPOD,Copepod,Oithona,nana,28.2905
11199,Oithona nana f,COPEPOD,Copepod,Oithona,nana,265.2238
11437,Oithona nana f,COPEPOD,Copepod,Oithona,nana,47.1509
11568,Oithona nana f,COPEPOD,Copepod,Oithona,nana,49.5085
11870,Oithona nana f,COPEPOD,Copepod,Oithona,nana,16.0742
1353,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,19.289
1452,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,41.1499
1541,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,10.609
1797,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,16.0742
3026,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,83.5857
1325,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,6.2868
5460,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,70.7264
5517,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,14.1453
8812,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,31.4339
7307,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,86.4433
8976,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,3.2148
7910,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,6.4297
8887,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,15.717
9348,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,135.0231
10651,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,61.2962
10149,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,38.578
10616,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,38.578
11505,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,490.6641
12867,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,330.0563
7262,Tortanus (Tortanus) barbatus m,COPEPOD,Copepod,Tortanus (Tortanus),barbatus,8.8408
1137,Poecilostomatoida / Cyclopoid j,COPEPOD,Copepod,(null),(null),6.8006
8182,Poecilostomatoida / Cyclopoid j,COPEPOD,Copepod,(null),(null),8.3207
1144,Corycaeus crassiusculus f,COPEPOD,Copepod,Corycaeus,crassiusculus,3.5363
1411,Corycaeus crassiusculus f,COPEPOD,Copepod,Corycaeus,crassiusculus,0.7858
1797,Corycaeus crassiusculus f,COPEPOD,Copepod,Corycaeus,crassiusculus,3.2148
1389,Corycaeus crassiusculus f,COPEPOD,Copepod,Corycaeus,crassiusculus,3.9292
3289,Corycaeus crassiusculus f,COPEPOD,Copepod,Corycaeus,crassiusculus,1.7682
3180,Corycaeus crassiusculus f,COPEPOD,Copepod,Corycaeus,crassiusculus,0.2009
1227,Acartia spp. f,COPEPOD,Copepod,Acartia,spp.,1.7682
1307,Acartia spp. f,COPEPOD,Copepod,Acartia,spp.,1.7682
1363,Acartia spp. f,COPEPOD,Copepod,Acartia,spp.,3.5363
7847,Acartia spp. m,COPEPOD,Copepod,Acartia,spp.,1.4145
9929,Acartia spp. m,COPEPOD,Copepod,Acartia,spp.,1.6321
3086,Candacia discaudata f,COPEPOD,Copepod,Candacia,discaudata,7.8585
11409,Candacia discaudata m,COPEPOD,Copepod,Candacia,discaudata,6.4297
1433,Candacia discaudata m,COPEPOD,Copepod,Candacia,discaudata,1.0462
1434,Candacia discaudata m,COPEPOD,Copepod,Candacia,discaudata,13.6012
1764,Lucifer spp. mysis,NON-COPEPOD,Decapod,Lucifer,spp.,6.4297
1242,Lucifer spp. protozoea,NON-COPEPOD,Decapod,Lucifer,spp.,19.289
1379,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,19.289
1368,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,1.0609
1381,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,25.7187
1398,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,27.2024
1391,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,7.8585
3208,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,62.8679
1443,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,24.7845
3018,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,12.8593
1431,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,11.6582
3083,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,0.5825
5031,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,190.4171
5459,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,6.4297
3275,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,17.1764
5633,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,12.7307
5073,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,122.411
5519,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,5.3045
5845,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,39.2924
7138,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,32.3115
5945,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,15.717
5817,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,15.717
5501,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,65.4874
6666,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,10.609
5915,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,5.4405
6695,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,23.5755
5803,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,7.217
7078,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,17.6816
7832,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,28.2905
7947,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,7.217
7631,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,43.5239
6981,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,7.8585
7691,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,6.4297
7509,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,34.0031
8505,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,19.289
8396,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,25.7187
8338,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,11.7877
8857,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,10.609
9346,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,3.5363
9547,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,27.2024
9592,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,5.3045
9975,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,28.2905
9457,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,3.5363
9869,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,12.8593
9807,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,28.2905
10149,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,38.578
10675,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,40.8037
11066,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,15.717
10796,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,3.5363
5522,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,12.8593
11854,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,6.4297
12540,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,88.4079
12466,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,7.0726
5621,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,36.0061
10997,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,24.7542
12837,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,7.0726
12932,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,231.2208
1319,Acartia (Acanthacartia) tonsa m,COPEPOD,Copepod,Acartia (Acanthacartia),tonsa,78.5848
1739,Acartia (Acanthacartia) tonsa m,COPEPOD,Copepod,Acartia (Acanthacartia),tonsa,7.8585
1742,Acartia (Acanthacartia) tonsa m,COPEPOD,Copepod,Acartia (Acanthacartia),tonsa,11.7877
1745,Acartia (Acanthacartia) tonsa m,COPEPOD,Copepod,Acartia (Acanthacartia),tonsa,16.9743
3104,Acartia (Acanthacartia) tonsa m,COPEPOD,Copepod,Acartia (Acanthacartia),tonsa,23.5755
3289,Acartia (Acanthacartia) tonsa m,COPEPOD,Copepod,Acartia (Acanthacartia),tonsa,1.7682
1362,Euchaeta rimana m,COPEPOD,Copepod,Euchaeta,rimana,1.7682
1389,Euchaeta marinella m,COPEPOD,Copepod,Euchaeta,marinella,3.9292
1239,Centropages furcatus j,COPEPOD,Copepod,Centropages,furcatus,6.4297
1434,Centropages furcatus j,COPEPOD,Copepod,Centropages,furcatus,13.6012
1486,Centropages furcatus j,COPEPOD,Copepod,Centropages,furcatus,13.6012
5059,Centropages furcatus j,COPEPOD,Copepod,Centropages,furcatus,13.6012
8947,Centropages furcatus j,COPEPOD,Copepod,Centropages,furcatus,13.6012
9607,Centropages furcatus j,COPEPOD,Copepod,Centropages,furcatus,3.5363
1243,Centropages furcatus j,COPEPOD,Copepod,Centropages,furcatus,6.4297
5516,Narcomedusae,NON-COPEPOD,Cnidarian,(null),(null),7.8585
8293,Narcomedusae,NON-COPEPOD,Cnidarian,(null),(null),3.1434
9807,Temora discaudata j,COPEPOD,Copepod,Temora,discaudata,7.0726
1450,Corycaeus crassiusculus m,COPEPOD,Copepod,Corycaeus,crassiusculus,0.52
5529,Corycaeus crassiusculus m,COPEPOD,Copepod,Corycaeus,crassiusculus,0.3929
7584,Corycaeus crassiusculus m,COPEPOD,Copepod,Corycaeus,crassiusculus,2.1218
1302,Corycaeus crassiusculus m,COPEPOD,Copepod,Corycaeus,crassiusculus,12.8593
1127,Clausocalanus farrani f (<1.00mm),COPEPOD,Copepod,Clausocalanus,farrani,3.9292
1349,Clausocalanus farrani f (<1.00mm),COPEPOD,Copepod,Clausocalanus,farrani,7.0726
1359,Clausocalanus farrani f (<1.00mm),COPEPOD,Copepod,Clausocalanus,farrani,8.5461
1325,Clausocalanus farrani f (<1.00mm),COPEPOD,Copepod,Clausocalanus,farrani,2.2453
3180,Clausocalanus farrani f (<1.00mm),COPEPOD,Copepod,Clausocalanus,farrani,0.2009
3143,Clausocalanus farrani f (<1.00mm),COPEPOD,Copepod,Clausocalanus,farrani,0.7367
5873,Clausocalanus farrani f (<1.00mm),COPEPOD,Copepod,Clausocalanus,farrani,6.8006
7569,Clausocalanus farrani f (<1.00mm),COPEPOD,Copepod,Clausocalanus,farrani,3.5363
1287,Copilia spp. j,COPEPOD,Copepod,Copilia,spp.,1.1788
1129,Onychocorycaeus ovalis f,COPEPOD,Copepod,Onychocorycaeus,ovalis,4.5337
11173,Ditrichocorycaeus asiaticus m,COPEPOD,Copepod,Ditrichocorycaeus,asiaticus,18.6122
1289,Ditrichocorycaeus asiaticus m,COPEPOD,Copepod,Ditrichocorycaeus,asiaticus,2.7202
1347,Ditrichocorycaeus asiaticus m,COPEPOD,Copepod,Ditrichocorycaeus,asiaticus,3.8861
1586,Ditrichocorycaeus asiaticus m,COPEPOD,Copepod,Ditrichocorycaeus,asiaticus,23.5755
5747,Ditrichocorycaeus asiaticus m,COPEPOD,Copepod,Ditrichocorycaeus,asiaticus,1.4145
7631,Ditrichocorycaeus asiaticus m,COPEPOD,Copepod,Ditrichocorycaeus,asiaticus,10.881
10447,Ditrichocorycaeus asiaticus m,COPEPOD,Copepod,Ditrichocorycaeus,asiaticus,12.8593
12883,Ditrichocorycaeus asiaticus m,COPEPOD,Copepod,Ditrichocorycaeus,asiaticus,7.8585
1788,Calanopia elliptica m,COPEPOD,Copepod,Calanopia,elliptica,6.8006
6680,Triconia dentipes complex f,COPEPOD,Copepod,Triconia,dentipes complex,4.7151
1555,Clausocalanus farrani/jobei f (1.00mm>x<1.2mm),COPEPOD,Copepod,Clausocalanus,farrani/jobei,7.8585
3086,Clausocalanus farrani/jobei f (1.00mm>x<1.2mm),COPEPOD,Copepod,Clausocalanus,farrani/jobei,7.8585
3092,Clausocalanus farrani/jobei f (1.00mm>x<1.2mm),COPEPOD,Copepod,Clausocalanus,farrani/jobei,7.0726
7138,Clausocalanus farrani/jobei f (1.00mm>x<1.2mm),COPEPOD,Copepod,Clausocalanus,farrani/jobei,3.5902
9990,Clausocalanus farrani/jobei f (1.00mm>x<1.2mm),COPEPOD,Copepod,Clausocalanus,farrani/jobei,4.7151
